"date","city_num","pm25"
"20051001.tif",1,4.72708107874944
"20051001.tif",2,4.52983098152356
"20051002.tif",1,6.7656148199499
"20051002.tif",2,5.26538954840766
"20051003.tif",1,7.12888140085886
"20051003.tif",2,6.01359369000818
"20051004.tif",1,6.34570473891038
"20051004.tif",2,6.08248290445051
"20051005.tif",1,6.06314651500544
"20051005.tif",2,4.39031454640576
"20051006.tif",1,4.68525476568549
"20051006.tif",2,3.98087249658047
"20051007.tif",1,4.04651678666561
"20051007.tif",2,3.95162224973369
"20051008.tif",1,4.01676279271143
"20051008.tif",2,3.53989954891368
"20051009.tif",1,3.57029745987887
"20051009.tif",2,2.8148644714274
"20051010.tif",1,3.15449413392671
"20051010.tif",2,2.17249930312491
"20051011.tif",1,4.32053101486003
"20051011.tif",2,3.56862943396609
"20051012.tif",1,4.8721838843893
"20051012.tif",2,3.84701581082792
"20051013.tif",1,5.96570626941658
"20051013.tif",2,4.25679561011812
"20051014.tif",1,5.57789811156911
"20051014.tif",2,4.67775125788827
"20051015.tif",1,6.46619607710979
"20051015.tif",2,5.8823809582963
"20051016.tif",1,5.96534378006614
"20051016.tif",2,4.05846895111932
"20051017.tif",1,6.15680958251276
"20051017.tif",2,4.5252054471236
"20051018.tif",1,6.34949801095139
"20051018.tif",2,4.52810454776144
"20051019.tif",1,3.71555202106047
"20051019.tif",2,3.7883411961743
"20051020.tif",1,5.05430329621896
"20051020.tif",2,4.17652363858671
"20051021.tif",1,5.68775344600339
"20051021.tif",2,4.42665787232228
"20051022.tif",1,6.22057781981293
"20051022.tif",2,4.56195667258695
"20051023.tif",1,6.87445171627067
"20051023.tif",2,5.23810256852044
"20051024.tif",1,6.5583312045893
"20051024.tif",2,5.63680653898125
"20051025.tif",1,7.8466705768066
"20051025.tif",2,4.83699718092242
"20051026.tif",1,6.53078088816806
"20051026.tif",2,5.66988318598169
"20051027.tif",1,6.96160989823426
"20051027.tif",2,6.3162262011797
"20051028.tif",1,8.0359460249455
"20051028.tif",2,7.2588907470051
"20051029.tif",1,7.72316674791144
"20051029.tif",2,7.04754127600254
"20051030.tif",1,5.86818923752689
"20051030.tif",2,5.27397223415538
"20051031.tif",1,6.00270054749483
"20051031.tif",2,4.0391905593057
