"date","city_num","pm25"
"20010101.tif",1,11.272532520931
"20010101.tif",2,10.4306794211978
"20010101.tif",3,15.7520541544357
"20010102.tif",1,10.1211256670253
"20010102.tif",2,9.67099704742432
"20010102.tif",3,12.8882720598673
"20010103.tif",1,13.6480255274509
"20010103.tif",2,13.4904286218068
"20010103.tif",3,14.8766380341537
"20010104.tif",1,16.6922324247391
"20010104.tif",2,11.4293746433561
"20010104.tif",3,17.6355724719451
"20010105.tif",1,16.6441844053299
"20010105.tif",2,9.08430725127932
"20010105.tif",3,15.8398544316187
"20010106.tif",1,12.240787143816
"20010106.tif",2,13.8177825080024
"20010106.tif",3,12.826813957219
"20010107.tif",1,15.6184607794696
"20010107.tif",2,9.71325390528119
"20010107.tif",3,12.2401210824551
"20010108.tif",1,12.6416610692922
"20010108.tif",2,6.32294598382617
"20010108.tif",3,12.4084768837413
"20010109.tif",1,10.2541658656993
"20010109.tif",2,8.25104085982792
"20010109.tif",3,12.018779499898
"20010110.tif",1,9.38292210148678
"20010110.tif",2,9.9769991768731
"20010110.tif",3,8.52586774138192
"20010111.tif",1,12.2703052444644
"20010111.tif",2,8.11914299858941
"20010111.tif",3,12.6350917903602
"20010112.tif",1,12.5681431891476
"20010112.tif",2,13.1495286608499
"20010112.tif",3,13.7355992362668
"20010113.tif",1,11.3015451749684
"20010113.tif",2,13.2708164154537
"20010113.tif",3,12.1409427653315
"20010114.tif",1,10.4571665731237
"20010114.tif",2,7.74720192409697
"20010114.tif",3,10.668324974172
"20010115.tif",1,12.7628380343658
"20010115.tif",2,8.08845274788993
"20010115.tif",3,13.2158601797006
"20010116.tif",1,12.755900895945
"20010116.tif",2,6.40251723849584
"20010116.tif",3,12.4468066278472
"20010117.tif",1,16.6368372945133
"20010117.tif",2,5.75705305432516
"20010117.tif",3,17.7265163377328
"20010118.tif",1,17.1486983602132
"20010118.tif",2,4.25142620177496
"20010118.tif",3,17.0348286185696
"20010119.tif",1,9.20058520065457
"20010119.tif",2,5.16856486002604
"20010119.tif",3,8.62197951815822
"20010120.tif",1,5.36004219614333
"20010120.tif",2,8.04284479807294
"20010120.tif",3,6.49631014488146
"20010121.tif",1,6.60810950951778
"20010121.tif",2,10.5596944475931
"20010121.tif",3,9.25391791852004
"20010122.tif",1,8.16392933157446
"20010122.tif",2,14.8454203711616
"20010122.tif",3,8.09095904908728
"20010123.tif",1,12.7742129144917
"20010123.tif",2,19.4139564211406
"20010123.tif",3,7.70918663381656
"20010124.tif",1,15.9617278288552
"20010124.tif",2,23.3182278829908
"20010124.tif",3,14.2636487763785
"20010125.tif",1,13.245074897325
"20010125.tif",2,23.4024994744195
"20010125.tif",3,13.6472481853513
"20010126.tif",1,11.5281637934209
"20010126.tif",2,15.0020574933007
"20010126.tif",3,10.5944594206029
"20010127.tif",1,12.0645671185919
"20010127.tif",2,12.9254707911658
"20010127.tif",3,15.2890022273169
"20010128.tif",1,13.666003217138
"20010128.tif",2,10.3910235238454
"20010128.tif",3,14.2826995278337
"20010129.tif",1,12.3332805621896
"20010129.tif",2,4.38755979613652
"20010129.tif",3,11.7732934473779
"20010130.tif",1,5.74963212692776
"20010130.tif",2,5.27662277373057
"20010130.tif",3,5.73183649122569
"20010131.tif",1,8.1383458896258
"20010131.tif",2,5.43384663718087
"20010131.tif",3,5.36368553358652
