"date","city_num","pm25"
"20111001.tif",1,4.84847859123297
"20111001.tif",2,2.83443108637621
"20111001.tif",3,7.30713515886119
"20111001.tif",4,9.60463464510191
"20111002.tif",1,8.1571122219688
"20111002.tif",2,3.47834945332473
"20111002.tif",3,7.25209671678677
"20111002.tif",4,12.3086481961337
"20111003.tif",1,9.61840837043628
"20111003.tif",2,4.28919950412337
"20111003.tif",3,5.7228534171279
"20111003.tif",4,11.8059408281233
"20111004.tif",1,11.4370535549365
"20111004.tif",2,6.77775449813551
"20111004.tif",3,7.25854524928079
"20111004.tif",4,15.738239928559
"20111005.tif",1,17.861325322536
"20111005.tif",2,8.12450418654521
"20111005.tif",3,6.63661914812007
"20111005.tif",4,17.5071608536727
"20111006.tif",1,16.2140371423019
"20111006.tif",2,11.6609373457113
"20111006.tif",3,4.25047264552452
"20111006.tif",4,12.7517443703605
"20111007.tif",1,17.723483495545
"20111007.tif",2,9.24648266081597
"20111007.tif",3,4.72736624009173
"20111007.tif",4,8.57228906004579
"20111008.tif",1,15.9474058987802
"20111008.tif",2,7.67054525302474
"20111008.tif",3,5.0271695155493
"20111008.tif",4,9.2560662623052
"20111009.tif",1,12.8174346455357
"20111009.tif",2,4.74958579251721
"20111009.tif",3,5.96666678576402
"20111009.tif",4,6.62179800847194
"20111010.tif",1,15.1105054219564
"20111010.tif",2,7.35899664641945
"20111010.tif",3,7.28997912205441
"20111010.tif",4,9.90718143303078
"20111011.tif",1,10.2687051338062
"20111011.tif",2,5.66930621748517
"20111011.tif",3,8.22931069723317
"20111011.tif",4,16.0262556209431
"20111012.tif",1,10.4454709939789
"20111012.tif",2,4.66781609073566
"20111012.tif",3,7.65148661673908
"20111012.tif",4,13.6156827353097
"20111013.tif",1,6.12572634429262
"20111013.tif",2,4.82701559431234
"20111013.tif",3,8.23321168523439
"20111013.tif",4,8.79564280276532
"20111014.tif",1,3.37598794803285
"20111014.tif",2,5.62982817971782
"20111014.tif",3,9.87401938270515
"20111014.tif",4,10.401113270046
"20111015.tif",1,3.2296519049427
"20111015.tif",2,5.81419921376903
"20111015.tif",3,11.0001161434281
"20111015.tif",4,11.9210407683899
"20111016.tif",1,3.20894024664896
"20111016.tif",2,5.71342985493362
"20111016.tif",3,10.3839896044261
"20111016.tif",4,16.8444950864032
"20111017.tif",1,3.30080761407551
"20111017.tif",2,10.6047351618481
"20111017.tif",3,9.60483497968862
"20111017.tif",4,10.3917670249939
"20111018.tif",1,2.19115481042025
"20111018.tif",2,12.6753262076408
"20111018.tif",3,8.21458820054229
"20111018.tif",4,6.70466136265468
"20111019.tif",1,2.23737950701463
"20111019.tif",2,3.29893901545531
"20111019.tif",3,8.64524962868489
"20111019.tif",4,5.89214668407307
"20111020.tif",1,3.55449110374116
"20111020.tif",2,4.11028710292403
"20111020.tif",3,9.85475991309529
"20111020.tif",4,11.7375897360848
"20111021.tif",1,9.08097508915684
"20111021.tif",2,7.3624697369375
"20111021.tif",3,10.5588020506039
"20111021.tif",4,9.32816298691543
"20111022.tif",1,14.9517811139425
"20111022.tif",2,9.09268881560891
"20111022.tif",3,9.8137180284715
"20111022.tif",4,8.5972264029763
"20111023.tif",1,11.2993168998183
"20111023.tif",2,12.3081831415747
"20111023.tif",3,9.79129535043743
"20111023.tif",4,9.3290786076259
"20111024.tif",1,7.4080578402469
"20111024.tif",2,12.2453953384594
"20111024.tif",3,10.3763628509683
"20111024.tif",4,11.2827390123914
"20111025.tif",1,2.7235385576884
"20111025.tif",2,8.97858561376098
"20111025.tif",3,9.37812877037156
"20111025.tif",4,12.1531906261311
"20111026.tif",1,4.98293019595899
"20111026.tif",2,10.4092952278769
"20111026.tif",3,6.41006654920712
"20111026.tif",4,12.4195844743635
"20111027.tif",1,6.95185363501833
"20111027.tif",2,12.967994987585
"20111027.tif",3,7.44687802019254
"20111027.tif",4,9.68892666676661
"20111028.tif",1,7.4136664658262
"20111028.tif",2,2.62273167576759
"20111028.tif",3,8.04607215061994
"20111028.tif",4,4.73968759283319
"20111029.tif",1,8.84218768487897
"20111029.tif",2,3.77550902488125
"20111029.tif",3,8.96430159286714
"20111029.tif",4,9.00397827241804
"20111030.tif",1,6.9132549260792
"20111030.tif",2,10.2168697308583
"20111030.tif",3,9.58431306691237
"20111030.tif",4,13.9382613455499
"20111031.tif",1,10.8800658092164
"20111031.tif",2,7.64465813424177
"20111031.tif",3,9.84633404436246
"20111031.tif",4,16.9018347746842
