"date","city_num","pm25"
"20131101.tif",1,7.64730880981268
"20131101.tif",2,9.89463873136611
"20131102.tif",1,6.25041214033615
"20131102.tif",2,9.18762751704171
"20131103.tif",1,6.18300023411596
"20131103.tif",2,8.73092842385882
"20131104.tif",1,8.51590401183727
"20131104.tif",2,6.6820661851338
"20131105.tif",1,9.86628569669502
"20131105.tif",2,6.48958054894493
"20131106.tif",1,7.07538969350416
"20131106.tif",2,5.45871910169011
"20131107.tif",1,4.06136174312858
"20131107.tif",2,6.82271813636734
"20131108.tif",1,7.54491602431896
"20131108.tif",2,9.34832236170769
"20131109.tif",1,10.001568350681
"20131109.tif",2,10.5619058609009
"20131110.tif",1,12.9927947820619
"20131110.tif",2,13.6390200853348
"20131111.tif",1,16.1738384246826
"20131111.tif",2,11.4478358597982
"20131112.tif",1,12.9804312816886
"20131112.tif",2,7.35925388336182
"20131113.tif",1,6.32704261735428
"20131113.tif",2,6.21189118283136
"20131114.tif",1,12.287241572003
"20131114.tif",2,8.95077965089253
"20131115.tif",1,11.8877895399582
"20131115.tif",2,10.4271769211406
"20131116.tif",1,7.59223507060561
"20131116.tif",2,8.57365852878207
"20131117.tif",1,12.5984885947649
"20131117.tif",2,9.56941045182092
"20131118.tif",1,13.1870045772819
"20131118.tif",2,9.75572718892779
"20131119.tif",1,8.50331600100495
"20131119.tif",2,9.61891178573881
"20131120.tif",1,10.2593233685161
"20131120.tif",2,11.1805956250145
"20131121.tif",1,10.1514827861342
"20131121.tif",2,11.3205301477796
"20131122.tif",1,4.19196368705395
"20131122.tif",2,4.01676012646584
"20131123.tif",1,2.59195361081944
"20131123.tif",2,3.0193637261788
"20131124.tif",1,5.78065750432569
"20131124.tif",2,3.34626686573029
"20131125.tif",1,4.63968695817992
"20131125.tif",2,9.58489921547118
"20131126.tif",1,5.33858472912811
"20131126.tif",2,8.50516536122277
"20131127.tif",1,7.64713798345521
"20131127.tif",2,4.40321133746987
"20131128.tif",1,11.5443519991498
"20131128.tif",2,8.29785264815603
"20131129.tif",1,11.3150088820347
"20131129.tif",2,14.8769565849077
"20131130.tif",1,11.7400453833647
"20131130.tif",2,19.9304740939822
