"date","city_num","pm25"
"20121201.tif",1,16.7643156130452
"20121201.tif",2,8.02714257746671
"20121201.tif",3,42.8387445387857
"20121201.tif",4,16.9890371754638
"20121202.tif",1,15.1880678775882
"20121202.tif",2,7.53719164628898
"20121202.tif",3,37.5793708773727
"20121202.tif",4,15.6030102917272
"20121203.tif",1,11.4526321434778
"20121203.tif",2,8.4812301661061
"20121203.tif",3,12.684889118594
"20121203.tif",4,13.7926013123276
"20121204.tif",1,10.5752283797776
"20121204.tif",2,11.6060910667993
"20121204.tif",3,3.31460254028816
"20121204.tif",4,13.4629888534546
"20121205.tif",1,7.25853923726673
"20121205.tif",2,12.9756349799907
"20121205.tif",3,4.2471808569526
"20121205.tif",4,15.9045242040585
"20121206.tif",1,5.38906521639548
"20121206.tif",2,13.0878151117173
"20121206.tif",3,5.74824279482184
"20121206.tif",4,17.4072567214314
"20121207.tif",1,11.8396419848292
"20121207.tif",2,9.78049208210633
"20121207.tif",3,9.49948082245644
"20121207.tif",4,19.1093653002356
"20121208.tif",1,11.0555504373282
"20121208.tif",2,9.55487073417259
"20121208.tif",3,11.5213369169821
"20121208.tif",4,18.2827986855792
"20121209.tif",1,14.2709515666174
"20121209.tif",2,8.93640150222103
"20121209.tif",3,5.04057408067724
"20121209.tif",4,13.4696438699706
"20121210.tif",1,6.86846249162658
"20121210.tif",2,6.77266353632497
"20121210.tif",3,6.90861815235675
"20121210.tif",4,6.7232783299226
"20121211.tif",1,3.28617444018687
"20121211.tif",2,7.54339199361548
"20121211.tif",3,19.4331540820401
"20121211.tif",4,13.3624463346269
"20121212.tif",1,8.31561337817799
"20121212.tif",2,10.8819140037604
"20121212.tif",3,13.0928399571443
"20121212.tif",4,11.0308778306358
"20121213.tif",1,8.82425901121344
"20121213.tif",2,13.5713303574419
"20121213.tif",3,14.5334936754798
"20121213.tif",4,8.89532807342008
"20121214.tif",1,12.4932694238079
"20121214.tif",2,13.2262242747619
"20121214.tif",3,27.2130357556395
"20121214.tif",4,3.57122337104928
"20121215.tif",1,15.7807708968801
"20121215.tif",2,9.12403967106237
"20121215.tif",3,14.0305218954809
"20121215.tif",4,5.31907575660282
"20121216.tif",1,17.4970852599656
"20121216.tif",2,7.17978874877491
"20121216.tif",3,15.1380215104306
"20121216.tif",4,11.4357207799569
"20121217.tif",1,3.95901875653543
"20121217.tif",2,11.7986670595355
"20121217.tif",3,12.6584415298076
"20121217.tif",4,15.1687657486679
"20121218.tif",1,4.84109868293951
"20121218.tif",2,11.0446202206401
"20121218.tif",3,24.0887310702878
"20121218.tif",4,14.6100644413223
"20121219.tif",1,7.87801746494514
"20121219.tif",2,9.25691275681015
"20121219.tif",3,14.3135720779749
"20121219.tif",4,6.60979256670699
"20121220.tif",1,12.4820949262824
"20121220.tif",2,13.1748747108257
"20121220.tif",3,7.29917671534129
"20121220.tif",4,6.98351847921681
"20121221.tif",1,2.32810685900617
"20121221.tif",2,11.3670192355603
"20121221.tif",3,5.87379074268823
"20121221.tif",4,10.8701776846861
"20121222.tif",1,3.73336083140255
"20121222.tif",2,15.2764059674423
"20121222.tif",3,21.117825084645
"20121222.tif",4,16.0030331081814
"20121223.tif",1,8.15005354841879
"20121223.tif",2,6.27889246012257
"20121223.tif",3,7.88886667244701
"20121223.tif",4,22.2783803002447
"20121224.tif",1,10.8317888118019
"20121224.tif",2,13.9611737791416
"20121224.tif",3,3.89903979525239
"20121224.tif",4,24.7239111631345
"20121225.tif",1,9.71066037091342
"20121225.tif",2,7.89030856368816
"20121225.tif",3,6.35982509296293
"20121225.tif",4,12.3489463859134
"20121226.tif",1,3.60439583289722
"20121226.tif",2,12.7380322481679
"20121226.tif",3,10.9335949033606
"20121226.tif",4,15.7311963260683
"20121227.tif",1,4.65735098251626
"20121227.tif",2,17.447499579033
"20121227.tif",3,12.2944447451981
"20121227.tif",4,13.8897059636238
"20121228.tif",1,11.4707463122596
"20121228.tif",2,12.4029554350186
"20121228.tif",3,7.33678289096708
"20121228.tif",4,13.5480901257605
"20121229.tif",1,8.69171856060501
"20121229.tif",2,11.0622777770051
"20121229.tif",3,17.5689610367648
"20121229.tif",4,13.2367418321789
"20121230.tif",1,7.99630012591023
"20121230.tif",2,10.6578466153778
"20121230.tif",3,20.2142644737602
"20121230.tif",4,17.3632116440015
"20121231.tif",1,12.5133915026326
"20121231.tif",2,14.6756646358861
"20121231.tif",3,10.2208933640904
"20121231.tif",4,16.8377571187468
