"date","city_num","pm25"
"20110401.tif",1,14.5372501018435
"20110401.tif",2,6.63518664666585
"20110402.tif",1,13.3025824302851
"20110402.tif",2,5.32517101367315
"20110403.tif",1,12.1857679943706
"20110403.tif",2,4.16420771252541
"20110404.tif",1,7.39667875156846
"20110404.tif",2,3.90644144018491
"20110405.tif",1,5.08515411199525
"20110405.tif",2,5.48170934972309
"20110406.tif",1,3.80467959448349
"20110406.tif",2,5.27822517497199
"20110407.tif",1,5.69963549126026
"20110407.tif",2,5.02507554349445
"20110408.tif",1,15.3668736790502
"20110408.tif",2,5.88116359710693
"20110409.tif",1,15.188489528035
"20110409.tif",2,2.80859794999872
"20110410.tif",1,12.9357093944106
"20110410.tif",2,5.93941384270078
"20110411.tif",1,8.1629512587259
"20110411.tif",2,6.56195368653252
"20110412.tif",1,10.7579558128534
"20110412.tif",2,6.59359034753981
"20110413.tif",1,15.5394077434096
"20110413.tif",2,8.18646872611273
"20110414.tif",1,11.258778507765
"20110414.tif",2,14.8775079988298
"20110415.tif",1,17.9885960113171
"20110415.tif",2,16.6610625925518
"20110416.tif",1,18.0087701087774
"20110416.tif",2,10.3196995769228
"20110417.tif",1,14.1389546727025
"20110417.tif",2,8.56951603435335
"20110418.tif",1,15.1455353138059
"20110418.tif",2,7.47281697818211
"20110419.tif",1,18.7043223802433
"20110419.tif",2,5.3641553123792
"20110420.tif",1,18.0256969584975
"20110420.tif",2,6.73708319664001
"20110421.tif",1,13.5243411707324
"20110421.tif",2,5.70834415867215
"20110422.tif",1,11.2373475451802
"20110422.tif",2,6.54396628765833
"20110423.tif",1,10.5045949226202
"20110423.tif",2,5.37838645492281
"20110424.tif",1,12.0130604145139
"20110424.tif",2,6.55277156829834
"20110425.tif",1,16.3120020578074
"20110425.tif",2,7.55097077290217
"20110426.tif",1,22.7393670281699
"20110426.tif",2,6.20301282405853
"20110427.tif",1,14.2847817487495
"20110427.tif",2,4.01770467417581
"20110428.tif",1,5.84940854006035
"20110428.tif",2,6.16143491154625
"20110429.tif",1,11.1785621909208
"20110429.tif",2,5.71114002239136
"20110430.tif",1,14.2896319943805
"20110430.tif",2,4.65918360721497
