"month","year","pm25","add","date"
"06","2002",16.2608650486861,"Janesville, WI",2002-06-01
"06","2002",7.17094029654201,"Lake Havasu City, AZ",2002-06-01
"06","2002",7.96912229843814,"Laredo, TX",2002-06-01
"06","2002",9.43519756614413,"Lubbock, TX",2002-06-01
"06","2002",15.9479452224425,"Madison, WI",2002-06-01
"06","2002",11.4361357845579,"Minneapolis-St. Paul, MN",2002-06-01
"06","2002",9.73957607654031,"Odessa, TX",2002-06-01
"06","2002",9.77557226833579,"Phoenix-Mesa, AZ",2002-06-01
"06","2002",14.9843350304108,"Racine, WI",2002-06-01
"06","2002",12.0922729441719,"Rochester, MN",2002-06-01
"06","2002",9.80559003810264,"San Antonio, TX",2002-06-01
"06","2002",9.27493673462799,"Sierra Vista, AZ",2002-06-01
"06","2002",6.75379142798273,"Tucson, AZ",2002-06-01
"06","2002",12.0694854699648,"Waco, TX",2002-06-01
"06","2002",12.9980162423727,"Wausau, WI",2002-06-01
"06","2002",10.5963067833626,"Wilmington, NC",2002-06-01
"06","2002",16.0236658658688,"Winston-Salem, NC",2002-06-01
"07","2002",21.579694693482,"Asheville, NC",2002-07-01
"07","2002",12.1010728409147,"Austin, TX",2002-07-01
"07","2002",12.1499297885865,"Beaumont, TX",2002-07-01
"07","2002",15.1607950384199,"Beloit, WI-IL",2002-07-01
"07","2002",8.55790755370958,"Brownsville, TX",2002-07-01
"07","2002",23.3436726255114,"Charlotte, NC",2002-07-01
"07","2002",19.2795589228879,"Columbia, SC",2002-07-01
"07","2002",23.3406815781885,"Concord, NC",2002-07-01
"07","2002",10.0114612887127,"Corpus Christi, TX",2002-07-01
"07","2002",13.3379986464244,"Denton-Lewisville, TX",2002-07-01
"07","2002",9.56626814174698,"Duluth, MN-WI",2002-07-01
"07","2002",21.8200751527915,"Durham, NC",2002-07-01
"07","2002",7.2858726054331,"El Paso, TX-NM",2002-07-01
"07","2002",21.9927037075938,"Fayetteville, NC",2002-07-01
"07","2002",7.738777782506,"Flagstaff, AZ",2002-07-01
"07","2002",20.7588355327663,"Greenville, SC",2002-07-01
"07","2002",20.9358615310906,"Houston, TX",2002-07-01
"07","2002",15.4114419538411,"Janesville, WI",2002-07-01
"07","2002",7.45970291010842,"Lake Havasu City, AZ",2002-07-01
"07","2002",8.03725980688342,"Laredo, TX",2002-07-01
"07","2002",8.34072434369619,"Lubbock, TX",2002-07-01
"07","2002",15.0935390325715,"Madison, WI",2002-07-01
"07","2002",11.7026929258476,"Minneapolis-St. Paul, MN",2002-07-01
"07","2002",8.3930141578565,"Odessa, TX",2002-07-01
"07","2002",9.20335533377415,"Phoenix-Mesa, AZ",2002-07-01
"07","2002",14.3038386639766,"Racine, WI",2002-07-01
"07","2002",12.0446994916562,"Rochester, MN",2002-07-01
"07","2002",9.10045002230297,"San Antonio, TX",2002-07-01
"07","2002",7.35023862596649,"Sierra Vista, AZ",2002-07-01
"07","2002",6.85425284480449,"Tucson, AZ",2002-07-01
"07","2002",12.1518814434583,"Waco, TX",2002-07-01
"07","2002",12.121993039392,"Wausau, WI",2002-07-01
"07","2002",17.9326211761208,"Wilmington, NC",2002-07-01
"07","2002",23.1462599506865,"Winston-Salem, NC",2002-07-01
"08","2002",18.6789480970018,"Asheville, NC",2002-08-01
"08","2002",12.7779717023036,"Austin, TX",2002-08-01
"08","2002",11.995971911557,"Beaumont, TX",2002-08-01
"08","2002",12.7030206788595,"Beloit, WI-IL",2002-08-01
"08","2002",9.10102525722388,"Brownsville, TX",2002-08-01
"08","2002",15.9728473791637,"Charlotte, NC",2002-08-01
"08","2002",13.1114551331704,"Columbia, SC",2002-08-01
"08","2002",16.3305867509672,"Concord, NC",2002-08-01
"08","2002",9.57909833089605,"Corpus Christi, TX",2002-08-01
"08","2002",16.2309560266554,"Denton-Lewisville, TX",2002-08-01
"08","2002",7.42609630298386,"Duluth, MN-WI",2002-08-01
"08","2002",15.1283601873265,"Durham, NC",2002-08-01
"08","2002",7.40131833974053,"El Paso, TX-NM",2002-08-01
"08","2002",14.5319957134794,"Fayetteville, NC",2002-08-01
"08","2002",8.31841446009343,"Flagstaff, AZ",2002-08-01
"08","2002",17.8364283573275,"Greenville, SC",2002-08-01
"08","2002",17.9703493227915,"Houston, TX",2002-08-01
"08","2002",12.9241880637611,"Janesville, WI",2002-08-01
"08","2002",8.94787432617928,"Lake Havasu City, AZ",2002-08-01
"08","2002",8.76998440930046,"Laredo, TX",2002-08-01
"08","2002",11.5816122472552,"Lubbock, TX",2002-08-01
"08","2002",12.9746540939224,"Madison, WI",2002-08-01
"08","2002",9.12170663522685,"Minneapolis-St. Paul, MN",2002-08-01
"08","2002",10.299915394987,"Odessa, TX",2002-08-01
"08","2002",9.65473022885746,"Phoenix-Mesa, AZ",2002-08-01
"08","2002",11.1076907108297,"Racine, WI",2002-08-01
"08","2002",9.96021470732764,"Rochester, MN",2002-08-01
"08","2002",11.1944220273317,"San Antonio, TX",2002-08-01
"08","2002",7.22415485435582,"Sierra Vista, AZ",2002-08-01
"08","2002",6.01432770171278,"Tucson, AZ",2002-08-01
"08","2002",15.1283005340256,"Waco, TX",2002-08-01
"08","2002",10.4718846119198,"Wausau, WI",2002-08-01
"08","2002",11.3421868309859,"Wilmington, NC",2002-08-01
"08","2002",18.2285201540573,"Winston-Salem, NC",2002-08-01
"09","2002",14.9809167862268,"Asheville, NC",2002-09-01
"09","2002",15.8227320078461,"Austin, TX",2002-09-01
"09","2002",14.8567449839702,"Beaumont, TX",2002-09-01
"09","2002",14.6737955842364,"Beloit, WI-IL",2002-09-01
"09","2002",10.2837669938534,"Brownsville, TX",2002-09-01
"09","2002",14.2911723638292,"Charlotte, NC",2002-09-01
"09","2002",12.6785417461198,"Columbia, SC",2002-09-01
"09","2002",14.4355036315139,"Concord, NC",2002-09-01
"09","2002",11.5487924198758,"Corpus Christi, TX",2002-09-01
"09","2002",18.3821872812379,"Denton-Lewisville, TX",2002-09-01
"09","2002",8.33430067823935,"Duluth, MN-WI",2002-09-01
"09","2002",13.4214695917127,"Durham, NC",2002-09-01
"09","2002",8.00065601446173,"El Paso, TX-NM",2002-09-01
"09","2002",13.1827089601862,"Fayetteville, NC",2002-09-01
"09","2002",5.88952969960828,"Flagstaff, AZ",2002-09-01
"09","2002",15.5111640002117,"Greenville, SC",2002-09-01
"09","2002",21.9535000022043,"Houston, TX",2002-09-01
"09","2002",14.9171411616885,"Janesville, WI",2002-09-01
"09","2002",6.37732845333869,"Lake Havasu City, AZ",2002-09-01
"09","2002",10.7627107229197,"Laredo, TX",2002-09-01
"09","2002",10.775507204935,"Lubbock, TX",2002-09-01
"09","2002",14.2922257867566,"Madison, WI",2002-09-01
"09","2002",10.7299565513645,"Minneapolis-St. Paul, MN",2002-09-01
"09","2002",10.1459596225973,"Odessa, TX",2002-09-01
"09","2002",8.55560248061932,"Phoenix-Mesa, AZ",2002-09-01
"09","2002",13.5911038766889,"Racine, WI",2002-09-01
"09","2002",11.5953202802189,"Rochester, MN",2002-09-01
"09","2002",12.2679292418612,"San Antonio, TX",2002-09-01
"09","2002",6.41250927491464,"Sierra Vista, AZ",2002-09-01
"09","2002",5.23423155627008,"Tucson, AZ",2002-09-01
"09","2002",17.9380192890466,"Waco, TX",2002-09-01
"09","2002",11.3641638188873,"Wausau, WI",2002-09-01
"09","2002",10.7722638824021,"Wilmington, NC",2002-09-01
"09","2002",15.0812320562092,"Winston-Salem, NC",2002-09-01
"10","2002",12.7460268448194,"Asheville, NC",2002-10-01
"10","2002",7.62204801247303,"Austin, TX",2002-10-01
"10","2002",8.45328263007917,"Beaumont, TX",2002-10-01
"10","2002",10.2199645132951,"Beloit, WI-IL",2002-10-01
"10","2002",5.87142738608973,"Brownsville, TX",2002-10-01
"10","2002",13.4581312126542,"Charlotte, NC",2002-10-01
"10","2002",12.1708465062342,"Columbia, SC",2002-10-01
"10","2002",13.4739973315602,"Concord, NC",2002-10-01
"10","2002",7.10287804841244,"Corpus Christi, TX",2002-10-01
"10","2002",9.5862301228094,"Denton-Lewisville, TX",2002-10-01
"10","2002",5.68454381566076,"Duluth, MN-WI",2002-10-01
"10","2002",11.3110009976823,"Durham, NC",2002-10-01
"10","2002",6.32198369749725,"El Paso, TX-NM",2002-10-01
"10","2002",12.0116646285358,"Fayetteville, NC",2002-10-01
"10","2002",5.1688191977397,"Flagstaff, AZ",2002-10-01
"10","2002",13.8166762009776,"Greenville, SC",2002-10-01
"10","2002",13.0409950517839,"Houston, TX",2002-10-01
"10","2002",10.362447726078,"Janesville, WI",2002-10-01
"10","2002",7.1558714431389,"Lake Havasu City, AZ",2002-10-01
"10","2002",6.54395427293384,"Laredo, TX",2002-10-01
"10","2002",6.10325433880006,"Lubbock, TX",2002-10-01
"10","2002",10.0333092842763,"Madison, WI",2002-10-01
"10","2002",8.05983748479922,"Minneapolis-St. Paul, MN",2002-10-01
"10","2002",5.54454640504249,"Odessa, TX",2002-10-01
"10","2002",10.2833542311739,"Phoenix-Mesa, AZ",2002-10-01
"10","2002",8.67722258023916,"Racine, WI",2002-10-01
"10","2002",8.30086561640992,"Rochester, MN",2002-10-01
"10","2002",7.44172683838875,"San Antonio, TX",2002-10-01
"10","2002",5.84764797299641,"Sierra Vista, AZ",2002-10-01
"10","2002",5.50018054230608,"Tucson, AZ",2002-10-01
"10","2002",8.95508832759952,"Waco, TX",2002-10-01
"10","2002",7.62790756982461,"Wausau, WI",2002-10-01
"10","2002",10.4614589291025,"Wilmington, NC",2002-10-01
"10","2002",12.0505796994458,"Winston-Salem, NC",2002-10-01
"11","2002",10.1505467451789,"Asheville, NC",2002-11-01
"11","2002",7.91223116407449,"Austin, TX",2002-11-01
"11","2002",8.74524003275964,"Beaumont, TX",2002-11-01
"11","2002",13.6470771913892,"Beloit, WI-IL",2002-11-01
"11","2002",6.84557698473737,"Brownsville, TX",2002-11-01
"11","2002",12.7483807599318,"Charlotte, NC",2002-11-01
"11","2002",12.8465383426217,"Columbia, SC",2002-11-01
"11","2002",12.5313685590718,"Concord, NC",2002-11-01
"11","2002",7.28157431178523,"Corpus Christi, TX",2002-11-01
"11","2002",7.55912316468323,"Denton-Lewisville, TX",2002-11-01
"11","2002",6.93947862928176,"Duluth, MN-WI",2002-11-01
"11","2002",11.8998868473241,"Durham, NC",2002-11-01
"11","2002",9.39371477204795,"El Paso, TX-NM",2002-11-01
"11","2002",12.657553694357,"Fayetteville, NC",2002-11-01
"11","2002",3.50492590154455,"Flagstaff, AZ",2002-11-01
"11","2002",12.9434936904053,"Greenville, SC",2002-11-01
"11","2002",14.7158391517505,"Houston, TX",2002-11-01
"11","2002",13.7177545749133,"Janesville, WI",2002-11-01
"11","2002",4.62147295364627,"Lake Havasu City, AZ",2002-11-01
"11","2002",6.49355541056003,"Laredo, TX",2002-11-01
"11","2002",5.2033800524149,"Lubbock, TX",2002-11-01
"11","2002",12.9607059567063,"Madison, WI",2002-11-01
"11","2002",11.6469690623738,"Minneapolis-St. Paul, MN",2002-11-01
"11","2002",4.37836331641555,"Odessa, TX",2002-11-01
"11","2002",10.4806423948004,"Phoenix-Mesa, AZ",2002-11-01
"11","2002",11.4737890806723,"Racine, WI",2002-11-01
"11","2002",11.6199268828923,"Rochester, MN",2002-11-01
"11","2002",8.06934753809355,"San Antonio, TX",2002-11-01
"11","2002",6.15254859960597,"Sierra Vista, AZ",2002-11-01
"11","2002",6.25078358722609,"Tucson, AZ",2002-11-01
"11","2002",7.33586880785448,"Waco, TX",2002-11-01
"11","2002",9.63954218725005,"Wausau, WI",2002-11-01
"11","2002",10.1733793069833,"Wilmington, NC",2002-11-01
"11","2002",11.5923034383909,"Winston-Salem, NC",2002-11-01
"12","2002",11.1032968641939,"Asheville, NC",2002-12-01
"12","2002",9.36956208858129,"Austin, TX",2002-12-01
"12","2002",8.15209402707551,"Beaumont, TX",2002-12-01
"12","2002",16.6723210516749,"Beloit, WI-IL",2002-12-01
"12","2002",6.97685113236789,"Brownsville, TX",2002-12-01
"12","2002",14.9443604339617,"Charlotte, NC",2002-12-01
"12","2002",12.6876397534263,"Columbia, SC",2002-12-01
"12","2002",14.1243941686277,"Concord, NC",2002-12-01
"12","2002",7.29540589647677,"Corpus Christi, TX",2002-12-01
"12","2002",9.79884966897334,"Denton-Lewisville, TX",2002-12-01
"12","2002",7.80744356208687,"Duluth, MN-WI",2002-12-01
"12","2002",12.0222047941827,"Durham, NC",2002-12-01
"12","2002",10.0539781296417,"El Paso, TX-NM",2002-12-01
"12","2002",12.8156884272181,"Fayetteville, NC",2002-12-01
"12","2002",3.15259135536168,"Flagstaff, AZ",2002-12-01
"12","2002",14.5509458772979,"Greenville, SC",2002-12-01
"12","2002",14.2609349189334,"Houston, TX",2002-12-01
"12","2002",16.861509556861,"Janesville, WI",2002-12-01
"12","2002",3.40320921117497,"Lake Havasu City, AZ",2002-12-01
"12","2002",7.62094024925666,"Laredo, TX",2002-12-01
"12","2002",6.82258890281404,"Lubbock, TX",2002-12-01
"12","2002",16.4990201672061,"Madison, WI",2002-12-01
"12","2002",12.919395350064,"Minneapolis-St. Paul, MN",2002-12-01
"12","2002",4.94963932060459,"Odessa, TX",2002-12-01
"12","2002",15.1703750074216,"Phoenix-Mesa, AZ",2002-12-01
"12","2002",14.1757670929732,"Racine, WI",2002-12-01
"12","2002",12.2481534768476,"Rochester, MN",2002-12-01
"12","2002",8.87119851121214,"San Antonio, TX",2002-12-01
"12","2002",4.78563218164411,"Sierra Vista, AZ",2002-12-01
"12","2002",7.95935887435605,"Tucson, AZ",2002-12-01
"12","2002",9.1084399033684,"Waco, TX",2002-12-01
"12","2002",12.17217953799,"Wausau, WI",2002-12-01
"12","2002",10.1821659493747,"Wilmington, NC",2002-12-01
"12","2002",12.4849973708982,"Winston-Salem, NC",2002-12-01
"01","2003",7.54639131991584,"Asheville, NC",2003-01-01
"01","2003",11.006858821374,"Austin, TX",2003-01-01
"01","2003",9.79144524779013,"Beaumont, TX",2003-01-01
"01","2003",10.5796688089426,"Beloit, WI-IL",2003-01-01
"01","2003",8.7298528945046,"Brownsville, TX",2003-01-01
"01","2003",12.1067869597584,"Charlotte, NC",2003-01-01
"01","2003",10.9542466328005,"Columbia, SC",2003-01-01
"01","2003",11.4401526678699,"Concord, NC",2003-01-01
"01","2003",9.09443573189279,"Corpus Christi, TX",2003-01-01
"01","2003",12.0650519452401,"Denton-Lewisville, TX",2003-01-01
"01","2003",6.26360955589509,"Duluth, MN-WI",2003-01-01
"01","2003",11.0595716357168,"Durham, NC",2003-01-01
"01","2003",8.9966599869434,"El Paso, TX-NM",2003-01-01
"01","2003",12.641752201811,"Fayetteville, NC",2003-01-01
"01","2003",2.58234503345553,"Flagstaff, AZ",2003-01-01
"01","2003",11.2043370182945,"Greenville, SC",2003-01-01
"01","2003",16.448403967088,"Houston, TX",2003-01-01
"01","2003",10.7636578702043,"Janesville, WI",2003-01-01
"01","2003",2.819311053538,"Lake Havasu City, AZ",2003-01-01
"01","2003",9.48932813219398,"Laredo, TX",2003-01-01
"01","2003",9.35175263535753,"Lubbock, TX",2003-01-01
"01","2003",10.5882324168617,"Madison, WI",2003-01-01
"01","2003",9.67435003793734,"Minneapolis-St. Paul, MN",2003-01-01
"01","2003",6.14686954757538,"Odessa, TX",2003-01-01
"01","2003",12.9724007091931,"Phoenix-Mesa, AZ",2003-01-01
"01","2003",9.54459365462794,"Racine, WI",2003-01-01
"01","2003",8.88992943956286,"Rochester, MN",2003-01-01
"01","2003",10.3278600186612,"San Antonio, TX",2003-01-01
"01","2003",5.76437962537561,"Sierra Vista, AZ",2003-01-01
"01","2003",6.62014049161256,"Tucson, AZ",2003-01-01
"01","2003",11.6330413197827,"Waco, TX",2003-01-01
"01","2003",7.72564274786904,"Wausau, WI",2003-01-01
"01","2003",10.0128474270813,"Wilmington, NC",2003-01-01
"01","2003",10.9384197797132,"Winston-Salem, NC",2003-01-01
"02","2003",8.6314302437056,"Asheville, NC",2003-02-01
"02","2003",9.66145294295449,"Austin, TX",2003-02-01
"02","2003",7.41113511718814,"Beaumont, TX",2003-02-01
"02","2003",14.3977143894577,"Beloit, WI-IL",2003-02-01
"02","2003",7.79427711103241,"Brownsville, TX",2003-02-01
"02","2003",11.6708061749096,"Charlotte, NC",2003-02-01
"02","2003",11.2832399508536,"Columbia, SC",2003-02-01
"02","2003",11.2419392546829,"Concord, NC",2003-02-01
"02","2003",7.65309755083186,"Corpus Christi, TX",2003-02-01
"02","2003",11.0610626445278,"Denton-Lewisville, TX",2003-02-01
"02","2003",8.68849926540122,"Duluth, MN-WI",2003-02-01
"02","2003",10.7808641068969,"Durham, NC",2003-02-01
"02","2003",7.33578315654284,"El Paso, TX-NM",2003-02-01
"02","2003",12.3500768925639,"Fayetteville, NC",2003-02-01
"02","2003",2.58945015064098,"Flagstaff, AZ",2003-02-01
"02","2003",11.3169809496811,"Greenville, SC",2003-02-01
"02","2003",12.7646453927708,"Houston, TX",2003-02-01
"02","2003",14.4656376977211,"Janesville, WI",2003-02-01
"02","2003",2.26188993782926,"Lake Havasu City, AZ",2003-02-01
"02","2003",8.3005993639752,"Laredo, TX",2003-02-01
"02","2003",8.71608304738714,"Lubbock, TX",2003-02-01
"02","2003",14.2335094407122,"Madison, WI",2003-02-01
"02","2003",12.0405636609513,"Minneapolis-St. Paul, MN",2003-02-01
"02","2003",6.25128536499182,"Odessa, TX",2003-02-01
"02","2003",8.48247419204406,"Phoenix-Mesa, AZ",2003-02-01
"02","2003",12.7974545654156,"Racine, WI",2003-02-01
"02","2003",11.420171251573,"Rochester, MN",2003-02-01
"02","2003",9.61470811452373,"San Antonio, TX",2003-02-01
"02","2003",3.88171972838803,"Sierra Vista, AZ",2003-02-01
"02","2003",5.46974793124322,"Tucson, AZ",2003-02-01
"02","2003",10.5355023549408,"Waco, TX",2003-02-01
"02","2003",10.7990365897398,"Wausau, WI",2003-02-01
"02","2003",9.60027354118062,"Wilmington, NC",2003-02-01
"02","2003",10.7931087263275,"Winston-Salem, NC",2003-02-01
"03","2003",10.6361730898931,"Asheville, NC",2003-03-01
"03","2003",10.7120716510148,"Austin, TX",2003-03-01
"03","2003",9.61267275990928,"Beaumont, TX",2003-03-01
"03","2003",16.236616611878,"Beloit, WI-IL",2003-03-01
"03","2003",8.73557005856436,"Brownsville, TX",2003-03-01
"03","2003",12.307202799127,"Charlotte, NC",2003-03-01
"03","2003",12.1785245209305,"Columbia, SC",2003-03-01
"03","2003",12.1571683573519,"Concord, NC",2003-03-01
"03","2003",8.36666042312326,"Corpus Christi, TX",2003-03-01
"03","2003",11.7074313413295,"Denton-Lewisville, TX",2003-03-01
"03","2003",8.77475117374107,"Duluth, MN-WI",2003-03-01
"03","2003",11.3700264624223,"Durham, NC",2003-03-01
"03","2003",6.44674810468868,"El Paso, TX-NM",2003-03-01
"03","2003",12.1266492158274,"Fayetteville, NC",2003-03-01
"03","2003",3.03034389470933,"Flagstaff, AZ",2003-03-01
"03","2003",12.7152335748644,"Greenville, SC",2003-03-01
"03","2003",17.3360387865068,"Houston, TX",2003-03-01
"03","2003",16.4625137311998,"Janesville, WI",2003-03-01
"03","2003",3.35107208797692,"Lake Havasu City, AZ",2003-03-01
"03","2003",8.59166248734104,"Laredo, TX",2003-03-01
"03","2003",8.69621247961415,"Lubbock, TX",2003-03-01
"03","2003",17.1428830473511,"Madison, WI",2003-03-01
"03","2003",13.3235733845267,"Minneapolis-St. Paul, MN",2003-03-01
"03","2003",7.30305219028327,"Odessa, TX",2003-03-01
"03","2003",6.89346265644868,"Phoenix-Mesa, AZ",2003-03-01
"03","2003",14.6237061796951,"Racine, WI",2003-03-01
"03","2003",14.1409061396855,"Rochester, MN",2003-03-01
"03","2003",9.82840756042119,"San Antonio, TX",2003-03-01
"03","2003",4.39464357031345,"Sierra Vista, AZ",2003-03-01
"03","2003",4.84453345374894,"Tucson, AZ",2003-03-01
"03","2003",11.412181707266,"Waco, TX",2003-03-01
"03","2003",12.9241108891849,"Wausau, WI",2003-03-01
"03","2003",9.52408717897463,"Wilmington, NC",2003-03-01
"03","2003",11.8961566745779,"Winston-Salem, NC",2003-03-01
"04","2003",11.5625619856916,"Asheville, NC",2003-04-01
"04","2003",11.8445412552905,"Austin, TX",2003-04-01
"04","2003",10.8837488439926,"Beaumont, TX",2003-04-01
"04","2003",11.3760083005144,"Beloit, WI-IL",2003-04-01
"04","2003",10.9298662105122,"Brownsville, TX",2003-04-01
"04","2003",12.9422225045318,"Charlotte, NC",2003-04-01
"04","2003",12.2820712526804,"Columbia, SC",2003-04-01
"04","2003",13.0372403102829,"Concord, NC",2003-04-01
"04","2003",10.2116596126317,"Corpus Christi, TX",2003-04-01
"04","2003",10.0169043790207,"Denton-Lewisville, TX",2003-04-01
"04","2003",5.64215294469963,"Duluth, MN-WI",2003-04-01
"04","2003",12.3996152861359,"Durham, NC",2003-04-01
"04","2003",8.93372673449271,"El Paso, TX-NM",2003-04-01
"04","2003",12.5387786151298,"Fayetteville, NC",2003-04-01
"04","2003",3.64497534790651,"Flagstaff, AZ",2003-04-01
"04","2003",12.01319920708,"Greenville, SC",2003-04-01
"04","2003",16.1778948703008,"Houston, TX",2003-04-01
"04","2003",11.4070235854654,"Janesville, WI",2003-04-01
"04","2003",4.23067879021086,"Lake Havasu City, AZ",2003-04-01
"04","2003",10.4722023549556,"Laredo, TX",2003-04-01
"04","2003",8.57790027363031,"Lubbock, TX",2003-04-01
"04","2003",11.3940782791155,"Madison, WI",2003-04-01
"04","2003",9.66657120792639,"Minneapolis-St. Paul, MN",2003-04-01
"04","2003",10.4601707031457,"Odessa, TX",2003-04-01
"04","2003",6.1832097145209,"Phoenix-Mesa, AZ",2003-04-01
"04","2003",8.98019069713705,"Racine, WI",2003-04-01
"04","2003",10.2588865855604,"Rochester, MN",2003-04-01
"04","2003",12.3502860262682,"San Antonio, TX",2003-04-01
"04","2003",5.52175655981769,"Sierra Vista, AZ",2003-04-01
"04","2003",4.5914899438788,"Tucson, AZ",2003-04-01
"04","2003",10.4600832541784,"Waco, TX",2003-04-01
"04","2003",7.51460735105005,"Wausau, WI",2003-04-01
"04","2003",9.91722252579703,"Wilmington, NC",2003-04-01
"04","2003",12.5287162982875,"Winston-Salem, NC",2003-04-01
"05","2003",12.1220164382423,"Asheville, NC",2003-05-01
"05","2003",18.1953272692221,"Austin, TX",2003-05-01
"05","2003",15.8203114937319,"Beaumont, TX",2003-05-01
"05","2003",11.0938029945102,"Beloit, WI-IL",2003-05-01
"05","2003",16.5310736381187,"Brownsville, TX",2003-05-01
"05","2003",12.8690358636075,"Charlotte, NC",2003-05-01
"05","2003",12.435875475359,"Columbia, SC",2003-05-01
"05","2003",13.0189221519008,"Concord, NC",2003-05-01
"05","2003",16.6542731051361,"Corpus Christi, TX",2003-05-01
"05","2003",18.9298252714018,"Denton-Lewisville, TX",2003-05-01
"05","2003",7.04314215238052,"Duluth, MN-WI",2003-05-01
"05","2003",11.1974174749088,"Durham, NC",2003-05-01
"05","2003",9.70872493978922,"El Paso, TX-NM",2003-05-01
"05","2003",11.7483098182058,"Fayetteville, NC",2003-05-01
"05","2003",5.96465764012304,"Flagstaff, AZ",2003-05-01
"05","2003",12.5358881178108,"Greenville, SC",2003-05-01
"05","2003",24.2449363808748,"Houston, TX",2003-05-01
"05","2003",11.2091141955521,"Janesville, WI",2003-05-01
"05","2003",9.93237970126319,"Lake Havasu City, AZ",2003-05-01
"05","2003",14.6387494466288,"Laredo, TX",2003-05-01
"05","2003",12.3564533800518,"Lubbock, TX",2003-05-01
"05","2003",10.6778616662806,"Madison, WI",2003-05-01
"05","2003",10.1926924616785,"Minneapolis-St. Paul, MN",2003-05-01
"05","2003",14.119626953284,"Odessa, TX",2003-05-01
"05","2003",9.14220426636508,"Phoenix-Mesa, AZ",2003-05-01
"05","2003",9.55092947077907,"Racine, WI",2003-05-01
"05","2003",9.62533984118022,"Rochester, MN",2003-05-01
"05","2003",18.756284981362,"San Antonio, TX",2003-05-01
"05","2003",7.67702757897584,"Sierra Vista, AZ",2003-05-01
"05","2003",6.90791192908245,"Tucson, AZ",2003-05-01
"05","2003",18.6460372480046,"Waco, TX",2003-05-01
"05","2003",8.82514573279145,"Wausau, WI",2003-05-01
"05","2003",10.4748304771926,"Wilmington, NC",2003-05-01
"05","2003",12.2128998419522,"Winston-Salem, NC",2003-05-01
"06","2003",15.5930286896509,"Asheville, NC",2003-06-01
"06","2003",11.2311133384705,"Austin, TX",2003-06-01
"06","2003",9.98783110753244,"Beaumont, TX",2003-06-01
"06","2003",12.3430509864624,"Beloit, WI-IL",2003-06-01
"06","2003",10.0644796937973,"Brownsville, TX",2003-06-01
"06","2003",17.3991437579235,"Charlotte, NC",2003-06-01
"06","2003",14.9862445950508,"Columbia, SC",2003-06-01
"06","2003",18.0326332217495,"Concord, NC",2003-06-01
"06","2003",9.45825671970395,"Corpus Christi, TX",2003-06-01
"06","2003",10.7015649962983,"Denton-Lewisville, TX",2003-06-01
"06","2003",8.64564911588834,"Duluth, MN-WI",2003-06-01
"06","2003",17.8867976866133,"Durham, NC",2003-06-01
"06","2003",9.53503890458275,"El Paso, TX-NM",2003-06-01
"06","2003",17.2897974691615,"Fayetteville, NC",2003-06-01
"06","2003",6.47563429797282,"Flagstaff, AZ",2003-06-01
"06","2003",16.1018146856757,"Greenville, SC",2003-06-01
"06","2003",14.7852188459614,"Houston, TX",2003-06-01
"06","2003",12.4904725180337,"Janesville, WI",2003-06-01
"06","2003",9.19460055245947,"Lake Havasu City, AZ",2003-06-01
"06","2003",8.80113565921783,"Laredo, TX",2003-06-01
"06","2003",10.4330702364029,"Lubbock, TX",2003-06-01
"06","2003",11.4519219273697,"Madison, WI",2003-06-01
"06","2003",11.3097724476882,"Minneapolis-St. Paul, MN",2003-06-01
"06","2003",9.66054083908747,"Odessa, TX",2003-06-01
"06","2003",8.58410586531934,"Phoenix-Mesa, AZ",2003-06-01
"06","2003",11.2387948338502,"Racine, WI",2003-06-01
"06","2003",10.6571060687086,"Rochester, MN",2003-06-01
"06","2003",12.1022554400396,"San Antonio, TX",2003-06-01
"06","2003",7.7330697475309,"Sierra Vista, AZ",2003-06-01
"06","2003",7.40811101457494,"Tucson, AZ",2003-06-01
"06","2003",10.9049421523032,"Waco, TX",2003-06-01
"06","2003",10.150655484716,"Wausau, WI",2003-06-01
"06","2003",13.6727546716946,"Wilmington, NC",2003-06-01
"06","2003",17.8181046199926,"Winston-Salem, NC",2003-06-01
"07","2003",16.0153878848945,"Asheville, NC",2003-07-01
"07","2003",13.0478830693561,"Austin, TX",2003-07-01
"07","2003",12.0449676399484,"Beaumont, TX",2003-07-01
"07","2003",11.7145664685681,"Beloit, WI-IL",2003-07-01
"07","2003",12.6957640440025,"Brownsville, TX",2003-07-01
"07","2003",15.3797530293809,"Charlotte, NC",2003-07-01
"07","2003",13.9173916863365,"Columbia, SC",2003-07-01
"07","2003",16.2133076861785,"Concord, NC",2003-07-01
"07","2003",10.9875096572189,"Corpus Christi, TX",2003-07-01
"07","2003",12.5551397053462,"Denton-Lewisville, TX",2003-07-01
"07","2003",9.02249874414524,"Duluth, MN-WI",2003-07-01
"07","2003",16.4433234419727,"Durham, NC",2003-07-01
"07","2003",8.43702256876049,"El Paso, TX-NM",2003-07-01
"07","2003",14.8749100199794,"Fayetteville, NC",2003-07-01
"07","2003",6.55012768822206,"Flagstaff, AZ",2003-07-01
"07","2003",15.2828941460579,"Greenville, SC",2003-07-01
"07","2003",16.8891790784815,"Houston, TX",2003-07-01
"07","2003",11.8830278491423,"Janesville, WI",2003-07-01
"07","2003",9.95252854590174,"Lake Havasu City, AZ",2003-07-01
"07","2003",9.91973061285702,"Laredo, TX",2003-07-01
