"date","pm25"
"20070401.tif",9.30409537160338
"20070402.tif",10.0684314502284
"20070403.tif",17.9815424181558
"20070404.tif",5.514747227354
"20070405.tif",7.23662581937066
"20070406.tif",7.84727767418171
"20070407.tif",6.42943804134876
"20070408.tif",7.60473594994381
"20070409.tif",9.24478659136542
"20070410.tif",14.5443070275443
"20070411.tif",12.3570034844535
"20070412.tif",5.48275412479645
"20070413.tif",10.4117794835509
"20070414.tif",16.4818477489678
"20070415.tif",5.83351689606465
"20070416.tif",5.99481616466503
"20070417.tif",5.08310213229926
"20070418.tif",9.06210879621835
"20070419.tif",16.4225154980063
"20070420.tif",11.2846293613828
"20070421.tif",13.3628830792281
"20070422.tif",12.0883356620525
"20070423.tif",15.6465445739295
"20070424.tif",15.7840760329674
"20070425.tif",14.8979523428555
"20070426.tif",10.6525019659785
"20070427.tif",11.1185925629339
"20070428.tif",8.51383328555253
"20070429.tif",9.45137489957762
"20070430.tif",10.0841862955704
