"date","pm25"
"20110701.tif",15.9975072080866
"20110702.tif",17.4530273212001
"20110703.tif",22.4178340705157
"20110704.tif",22.742663425765
"20110705.tif",17.4656390204218
"20110706.tif",14.9462334487239
"20110707.tif",15.0773048682753
"20110708.tif",19.8467117647819
"20110709.tif",11.0630756152674
"20110710.tif",12.2976522445679
"20110711.tif",23.6333147622094
"20110712.tif",19.2892451450743
"20110713.tif",13.9215565949238
"20110714.tif",9.87328167854272
"20110715.tif",6.00976421093119
"20110716.tif",5.66422885744443
"20110717.tif",5.81963827574782
"20110718.tif",11.0122042970704
"20110719.tif",22.141192497291
"20110720.tif",27.152601749439
"20110721.tif",22.0431272384568
"20110722.tif",19.7988261424849
"20110723.tif",17.5563677989791
"20110724.tif",11.4953883269738
"20110725.tif",10.0818240207992
"20110726.tif",12.7583571091074
"20110727.tif",17.8503866477553
"20110728.tif",13.5934180790568
"20110729.tif",15.5875071821542
"20110730.tif",18.2429900568694
"20110731.tif",13.5150891102006
