"date","pm25"
"20090901.tif",8.6123658753381
"20090902.tif",8.33588333082904
"20090903.tif",8.03010891458671
"20090904.tif",11.9524542146128
"20090905.tif",12.5862929715312
"20090906.tif",15.1008504529305
"20090907.tif",11.7231491915698
"20090908.tif",6.72458595360441
"20090909.tif",8.83856359021417
"20090910.tif",10.3443891966871
"20090911.tif",10.1484256753781
"20090912.tif",13.7183721711483
"20090913.tif",9.43499836663307
"20090914.tif",12.6044705865418
"20090915.tif",18.000519240431
"20090916.tif",18.4034908933593
"20090917.tif",12.5402997068584
"20090918.tif",16.4208370640947
"20090919.tif",15.9447997943521
"20090920.tif",14.7966265279084
"20090921.tif",14.1518508225239
"20090922.tif",7.6984845546666
"20090923.tif",5.18091312652738
"20090924.tif",7.36316750906958
"20090925.tif",9.71173104629141
"20090926.tif",6.10973612310851
"20090927.tif",5.26894998550415
"20090928.tif",8.30800062095003
"20090929.tif",4.57977883216783
"20090930.tif",6.97324905724361
