"date","pm25"
"20120501.tif",9.87563976983131
"20120502.tif",10.3483079384113
"20120503.tif",9.71560872364514
"20120504.tif",9.12378075322494
"20120505.tif",8.37142523638721
"20120506.tif",8.64097189081126
"20120507.tif",8.12490012258144
"20120508.tif",6.75083942131456
"20120509.tif",6.37206229083057
"20120510.tif",6.23633135011043
"20120511.tif",7.28079156452799
"20120512.tif",10.9749301384235
"20120513.tif",10.701474593778
"20120514.tif",5.85636314147799
"20120515.tif",5.57972323131091
"20120516.tif",8.82735530026441
"20120517.tif",12.7668092239079
"20120518.tif",12.3842314922164
"20120519.tif",9.14112640249318
"20120520.tif",9.15432367888577
"20120521.tif",8.2848854276347
"20120522.tif",9.09253361424789
"20120523.tif",7.63626624093267
"20120524.tif",16.3004072593351
"20120525.tif",15.0454327014867
"20120526.tif",14.241865308414
"20120527.tif",4.73920639395127
"20120528.tif",6.66174760592982
"20120529.tif",6.36381754851694
"20120530.tif",7.5093797580362
"20120531.tif",9.3247399870398
