"date","pm25"
"20050601.tif",11.9707685198103
"20050602.tif",2.69290868989353
"20050603.tif",7.38895796789912
"20050604.tif",18.5649928013092
"20050605.tif",21.196630299385
"20050606.tif",25.7745484976933
"20050607.tif",21.4091791613349
"20050608.tif",15.8333093568022
"20050609.tif",10.3521319234312
"20050610.tif",8.73327748998633
"20050611.tif",8.13640427471969
"20050612.tif",7.22013907831878
"20050613.tif",8.21308253668799
"20050614.tif",17.2167233528175
"20050615.tif",14.299325515484
"20050616.tif",12.977625884446
"20050617.tif",15.8695483090255
"20050618.tif",19.5509606535212
"20050619.tif",19.4791319335035
"20050620.tif",18.1464349201747
"20050621.tif",17.2524106772662
"20050622.tif",30.6549445185168
"20050623.tif",32.2689131187101
"20050624.tif",34.9109140405514
"20050625.tif",25.5381005291868
"20050626.tif",16.5036602912865
"20050627.tif",9.45951436423316
"20050628.tif",7.07878180912563
"20050629.tif",9.35318729325468
"20050630.tif",21.5264897933734
