"date","pm25"
"20051001.tif",16.0224231334743
"20051002.tif",20.7954387288963
"20051003.tif",15.4294880646203
"20051004.tif",15.0652107276353
"20051005.tif",6.35180159037924
"20051006.tif",2.66970173478714
"20051007.tif",3.83452250452464
"20051008.tif",2.97405332532422
"20051009.tif",8.22085337568386
"20051010.tif",8.91305883059948
"20051011.tif",5.91957444862779
"20051012.tif",11.9798674184113
"20051013.tif",10.9685597067396
"20051014.tif",18.6403913450946
"20051015.tif",15.8563020875301
"20051016.tif",7.23564798373894
"20051017.tif",8.58964422770909
"20051018.tif",15.8649452096723
"20051019.tif",21.2551160633858
"20051020.tif",30.0835082237356
"20051021.tif",37.3967746114496
"20051022.tif",19.7723379463985
"20051023.tif",9.56646120606972
"20051024.tif",18.1844991204774
"20051025.tif",4.97075145820092
"20051026.tif",9.56074779021916
"20051027.tif",13.6916922348473
"20051028.tif",15.8036791186027
"20051029.tif",15.2709717961955
"20051030.tif",17.1704528132096
"20051031.tif",18.4577386273539
