"date","pm25"
"20060101.tif",14.7756753414135
"20060102.tif",10.3522775913107
"20060103.tif",8.99963816750813
"20060104.tif",12.5942237600317
"20060105.tif",13.0045700308137
"20060106.tif",5.07713887022047
"20060107.tif",10.2969578569159
"20060108.tif",10.3216824226191
"20060109.tif",8.95249461423
"20060110.tif",15.4530021639293
"20060111.tif",9.04365855249865
"20060112.tif",9.00401420781178
"20060113.tif",11.6084081715551
"20060114.tif",3.23453913063839
"20060115.tif",5.28219942741206
"20060116.tif",10.6045498495619
"20060117.tif",7.25152741981845
"20060118.tif",3.41592304459934
"20060119.tif",6.54602102693079
"20060120.tif",11.7354990108847
"20060121.tif",13.6588991287307
"20060122.tif",6.00372019659709
"20060123.tif",5.46597121149448
"20060124.tif",6.97069134265918
"20060125.tif",3.30016666445239
"20060126.tif",6.25512968025771
"20060127.tif",10.7668914935859
"20060128.tif",14.5927236444257
"20060129.tif",5.15447077492775
"20060130.tif",7.86312925169621
"20060131.tif",7.77449741269567
