"date","pm25"
"20160601.tif",7.39468524491258
"20160602.tif",9.06197013526127
"20160603.tif",9.41872551405958
"20160604.tif",10.2077823554354
"20160605.tif",5.5183800969805
"20160606.tif",4.97798868822934
"20160607.tif",5.51690567890412
"20160608.tif",5.68856803302107
"20160609.tif",7.17461050202694
"20160610.tif",10.5901266154397
"20160611.tif",14.3692818768506
"20160612.tif",14.3295990046609
"20160613.tif",13.2462240040596
"20160614.tif",15.9691043064512
"20160615.tif",10.206721752148
"20160616.tif",5.95678259469018
"20160617.tif",5.83642710840761
"20160618.tif",5.41617455271077
"20160619.tif",5.92258886750696
"20160620.tif",8.90379283463426
"20160621.tif",9.88643488390692
"20160622.tif",13.0062766474456
"20160623.tif",14.6394252589183
"20160624.tif",9.32465694220783
"20160625.tif",10.037211554391
"20160626.tif",9.74413001713494
"20160627.tif",12.3791352445856
"20160628.tif",8.98825454007229
"20160629.tif",9.24766869615451
"20160630.tif",9.88503356520178
