"date","pm25"
"20040401.tif",7.03167656254886
"20040402.tif",7.92772968414382
"20040403.tif",7.74373833886508
"20040404.tif",7.28686193409812
"20040405.tif",5.52621312211887
"20040406.tif",6.91547569265507
"20040407.tif",13.7989951636404
"20040408.tif",18.1834859143337
"20040409.tif",14.5183380530973
"20040410.tif",29.2592258453369
"20040411.tif",26.9741315982612
"20040412.tif",6.40515354466556
"20040413.tif",5.16994550310332
"20040414.tif",6.20616098930096
"20040415.tif",8.99260787541056
"20040416.tif",13.3855086359484
"20040417.tif",18.4336965870975
"20040418.tif",21.7261906045998
"20040419.tif",18.1821400778634
"20040420.tif",18.8757533745225
"20040421.tif",15.3154566487655
"20040422.tif",16.3692598953623
"20040423.tif",14.8739744853504
"20040424.tif",17.3204501579548
"20040425.tif",14.9267279103472
"20040426.tif",9.54499333950099
"20040427.tif",9.43508524495393
"20040428.tif",10.3335462720523
"20040429.tif",12.4488278233946
"20040430.tif",10.9507459678086
