"date","pm25"
"20120801.tif",11.6176893440961
"20120802.tif",14.2387822531714
"20120803.tif",13.8352608892131
"20120804.tif",9.45903112853102
"20120805.tif",6.11886398663075
"20120806.tif",6.07928518238913
"20120807.tif",4.34984578640003
"20120808.tif",6.98041373520649
"20120809.tif",6.5599680017368
"20120810.tif",6.5611954346079
"20120811.tif",6.58185823327802
"20120812.tif",8.10462424790331
"20120813.tif",9.57854233351834
"20120814.tif",10.5853928157261
"20120815.tif",10.4499261649371
"20120816.tif",12.4911332294859
"20120817.tif",14.0579766005718
"20120818.tif",11.6401275860265
"20120819.tif",9.17532853187599
"20120820.tif",8.79087615365465
"20120821.tif",11.581683234041
"20120822.tif",11.7993354374552
"20120823.tif",10.6556632600982
"20120824.tif",11.5391016993029
"20120825.tif",11.1889838937468
"20120826.tif",12.0395759056354
"20120827.tif",8.4441580185162
"20120828.tif",4.97437116312863
"20120829.tif",8.49486456011316
"20120830.tif",7.94111990811202
"20120831.tif",6.44407125294502
