"date","pm25"
"20120401.tif",10.3901578687095
"20120402.tif",10.7574276383874
"20120403.tif",10.3806414580697
"20120404.tif",9.52608971995086
"20120405.tif",7.80937166636801
"20120406.tif",6.07116140872974
"20120407.tif",5.55188334751599
"20120408.tif",7.380380686868
"20120409.tif",6.26540179088198
"20120410.tif",6.24711432010669
"20120411.tif",4.85621436123778
"20120412.tif",4.34218443555785
"20120413.tif",8.39680032777082
"20120414.tif",11.5349426551405
"20120415.tif",13.2812795122269
"20120416.tif",9.07591930163905
"20120417.tif",8.86395563398089
"20120418.tif",8.18771083719037
"20120419.tif",8.8787865732691
"20120420.tif",10.3177188065252
"20120421.tif",10.5054377335046
"20120422.tif",3.83745906975469
"20120423.tif",4.31421344033603
"20120424.tif",4.42486064892097
"20120425.tif",9.19505442069669
"20120426.tif",10.8378255731367
"20120427.tif",14.1595303765659
"20120428.tif",12.1633242198399
"20120429.tif",13.7261101905936
"20120430.tif",13.5370111512433
