"date","pm25"
"20040201.tif",13.0534426073723
"20040202.tif",14.2168750809918
"20040203.tif",16.2799840184855
"20040204.tif",18.5569948562848
"20040205.tif",24.0786619045464
"20040206.tif",11.4982992604448
"20040207.tif",5.96217532933052
"20040208.tif",12.3372149443979
"20040209.tif",18.0545174077227
"20040210.tif",19.3167718971891
"20040211.tif",8.91455742408489
"20040212.tif",12.8066038827004
"20040213.tif",14.9465373419776
"20040214.tif",17.2402370528047
"20040215.tif",15.5240309766948
"20040216.tif",10.0390937363573
"20040217.tif",10.4960362429689
"20040218.tif",13.1014587515093
"20040219.tif",11.864795027108
"20040220.tif",14.5081415364308
"20040221.tif",11.2805347912417
"20040222.tif",11.5563929750414
"20040223.tif",21.185695469673
"20040224.tif",25.7030624427232
"20040225.tif",10.5307657025718
"20040226.tif",7.68396538701551
"20040227.tif",12.8237527978831
"20040228.tif",14.1358710368866
"20040229.tif",18.5173614812015
