"date","pm25"
"20050101.tif",23.2199434928706
"20050102.tif",16.6714164423825
"20050103.tif",12.1768219529702
"20050104.tif",9.20788378785984
"20050105.tif",11.7364300084232
"20050106.tif",8.26802330064069
"20050107.tif",8.21201653081208
"20050108.tif",10.6510163011222
"20050109.tif",12.1120828008417
"20050110.tif",18.3253556754202
"20050111.tif",25.0834651251732
"20050112.tif",18.4992336968483
"20050113.tif",8.66434669024839
"20050114.tif",4.35854553471645
"20050115.tif",8.80380893810629
"20050116.tif",6.92548226135705
"20050117.tif",7.01683467009972
"20050118.tif",9.0453172528685
"20050119.tif",19.1149340850379
"20050120.tif",24.0870450588283
"20050121.tif",22.5573118989691
"20050122.tif",23.0864491955987
"20050123.tif",4.68516687336814
"20050124.tif",8.16357276709796
"20050125.tif",15.1545941536062
"20050126.tif",16.6824729336894
"20050127.tif",9.54754052373576
"20050128.tif",5.39786894568082
"20050129.tif",11.2292399523881
"20050130.tif",12.1119624405659
"20050131.tif",10.9312639565303
