"date","pm25"
"20091201.tif",7.24667758659776
"20091202.tif",5.54947397156889
"20091203.tif",4.14236227279813
"20091204.tif",6.65519404528763
"20091205.tif",7.79450500657406
"20091206.tif",12.5663733975641
"20091207.tif",18.0165872526874
"20091208.tif",15.3135721272436
"20091209.tif",3.30198897869129
"20091210.tif",4.69254399990213
"20091211.tif",6.57912933180485
"20091212.tif",15.8303063303379
"20091213.tif",7.89365338574489
"20091214.tif",6.50912531256088
"20091215.tif",6.45881048681701
"20091216.tif",8.38464337851614
"20091217.tif",11.7467010667171
"20091218.tif",9.67875445887373
"20091219.tif",6.94207893803789
"20091220.tif",8.0972574708497
"20091221.tif",12.3861064675994
"20091222.tif",17.1029506598787
"20091223.tif",24.7626267794905
"20091224.tif",17.3151100844585
"20091225.tif",3.74922475908777
"20091226.tif",4.63014414040326
"20091227.tif",6.83100868093556
"20091228.tif",5.45193901437844
"20091229.tif",8.81570011993934
"20091230.tif",8.82167638346479
"20091231.tif",15.8271160078753
