"date","pm25"
"20000801.tif",9.30902128266584
"20000802.tif",7.971732062072
"20000803.tif",10.3277809349774
"20000804.tif",13.2969104315847
"20000805.tif",20.1446820902707
"20000806.tif",29.2549409819354
"20000807.tif",26.9387328049232
"20000808.tif",25.788549413822
"20000809.tif",28.0541846082716
"20000810.tif",10.0353335535585
"20000811.tif",19.7216963744516
"20000812.tif",19.4786104756623
"20000813.tif",17.4689424824832
"20000814.tif",21.4183224175364
"20000815.tif",24.8383078269771
"20000816.tif",28.401332789454
"20000817.tif",31.9357694334585
"20000818.tif",31.0155907428911
"20000819.tif",22.918764011026
"20000820.tif",22.5298834833606
"20000821.tif",21.0055145865003
"20000822.tif",25.3472243717739
"20000823.tif",29.7668160593568
"20000824.tif",28.0409386169734
"20000825.tif",19.0236946913996
"20000826.tif",20.1436368538241
"20000827.tif",25.5844944827075
"20000828.tif",15.4138212297938
"20000829.tif",17.753101734105
"20000830.tif",10.778446573342
"20000831.tif",6.69875796557647
