"date","pm25"
"20070601.tif",16.6613143864524
"20070602.tif",7.87567956107003
"20070603.tif",3.65488239227257
"20070604.tif",11.4219940119776
"20070605.tif",11.6056630411759
"20070606.tif",12.9878604165439
"20070607.tif",20.0697060195096
"20070608.tif",12.7701538583915
"20070609.tif",12.5432787458298
"20070610.tif",24.2849505100344
"20070611.tif",19.2418456617835
"20070612.tif",17.3995860809176
"20070613.tif",16.1839266762945
"20070614.tif",12.1596794833103
"20070615.tif",12.6175359011871
"20070616.tif",18.9775341109102
"20070617.tif",25.8359720765663
"20070618.tif",28.3126415478185
"20070619.tif",25.4795695713588
"20070620.tif",11.1404799616396
"20070621.tif",17.9435503917375
"20070622.tif",22.1043170120916
"20070623.tif",18.4942738011553
"20070624.tif",26.4499922973182
"20070625.tif",21.4986039617379
"20070626.tif",20.8162433549101
"20070627.tif",22.3545699941701
"20070628.tif",16.0688025047039
"20070629.tif",12.3406111477631
"20070630.tif",10.5177456240349
