"date","pm25"
"20090701.tif",8.81004104238426
"20090702.tif",8.95573460527241
"20090703.tif",9.0183291129878
"20090704.tif",15.4288446774036
"20090705.tif",20.7865816313645
"20090706.tif",15.3781392468607
"20090707.tif",15.2073592434963
"20090708.tif",18.4482254911526
"20090709.tif",18.3923985993334
"20090710.tif",16.6943768750271
"20090711.tif",17.7263652538431
"20090712.tif",18.3259205277917
"20090713.tif",12.1025119133184
"20090714.tif",11.0892522041434
"20090715.tif",18.6089702192786
"20090716.tif",17.268947667089
"20090717.tif",10.5761804298814
"20090718.tif",10.9524501650204
"20090719.tif",9.55277653867975
"20090720.tif",14.6009062452269
"20090721.tif",14.455514029329
"20090722.tif",9.59940502561372
"20090723.tif",9.07025016822251
"20090724.tif",12.2432783812725
"20090725.tif",16.1175405802985
"20090726.tif",17.5231062884401
"20090727.tif",16.4482531242183
"20090728.tif",11.8598096124057
"20090729.tif",8.17932456819882
"20090730.tif",11.3729217933317
"20090731.tif",7.54935447570726
