"date","pm25"
"20100501.tif",12.3425449784753
"20100502.tif",12.878694665843
"20100503.tif",10.0005748213218
"20100504.tif",8.01493189487551
"20100505.tif",11.0508461844158
"20100506.tif",15.0410611335867
"20100507.tif",18.8013245953715
"20100508.tif",10.6634373265534
"20100509.tif",4.56788112847089
"20100510.tif",6.53443732285147
"20100511.tif",10.9534480043233
"20100512.tif",13.9038023549348
"20100513.tif",15.0903568737613
"20100514.tif",17.4939952108073
"20100515.tif",17.1388914643837
"20100516.tif",13.4774101802281
"20100517.tif",5.69556199388551
"20100518.tif",5.69082465195303
"20100519.tif",9.85008798326765
"20100520.tif",8.80470174169306
"20100521.tif",13.8314308579919
"20100522.tif",12.7954779563866
"20100523.tif",11.7315815939692
"20100524.tif",7.7658309278817
"20100525.tif",6.49702988704437
"20100526.tif",6.69869311807191
"20100527.tif",10.888310291497
"20100528.tif",16.0983915892728
"20100529.tif",7.85054220472063
"20100530.tif",9.18122756422447
"20100531.tif",5.63003995970552
