"date","pm25"
"20040501.tif",7.66454472095508
"20040502.tif",5.96781898132099
"20040503.tif",6.55325110205289
"20040504.tif",9.4557898150289
"20040505.tif",15.0391393436
"20040506.tif",19.2882275604849
"20040507.tif",19.696241482138
"20040508.tif",20.4860338013748
"20040509.tif",27.1361438582096
"20040510.tif",17.1787429114281
"20040511.tif",14.2430926261864
"20040512.tif",12.4282841001238
"20040513.tif",15.3967231553176
"20040514.tif",11.80525291612
"20040515.tif",12.6030952566363
"20040516.tif",10.5118426290052
"20040517.tif",14.461372535217
"20040518.tif",12.9773582073268
"20040519.tif",14.6208087939934
"20040520.tif",21.153070261913
"20040521.tif",21.8640469894033
"20040522.tif",26.7902729053215
"20040523.tif",26.3370662275794
"20040524.tif",17.1508037398014
"20040525.tif",19.545306135281
"20040526.tif",20.2306484917702
"20040527.tif",13.5802468126043
"20040528.tif",12.0818597953308
"20040529.tif",15.7376465867893
"20040530.tif",18.9935836604076
"20040531.tif",10.844265900222
