"date","pm25"
"20130801.tif",7.61374633535376
"20130802.tif",10.1238231142166
"20130803.tif",12.5272079007379
"20130804.tif",10.9586747174193
"20130805.tif",12.8472537806469
"20130806.tif",9.4351563806017
"20130807.tif",8.78417922005865
"20130808.tif",8.76118663496572
"20130809.tif",9.27360719530453
"20130810.tif",7.54023896062315
"20130811.tif",7.67666102160374
"20130812.tif",10.2102862484937
"20130813.tif",8.11257472296654
"20130814.tif",12.2923879059665
"20130815.tif",9.62354952243749
"20130816.tif",8.72324179193656
"20130817.tif",5.09083353709705
"20130818.tif",4.92926400048392
"20130819.tif",4.64078916939609
"20130820.tif",4.26137591582801
"20130821.tif",5.80717162428231
"20130822.tif",6.35315185697208
"20130823.tif",9.44706621545876
"20130824.tif",8.76172624785325
"20130825.tif",9.46870686150537
"20130826.tif",9.38131278841366
"20130827.tif",15.5921740555411
"20130828.tif",20.9103926108976
"20130829.tif",18.7351024655873
"20130830.tif",12.6128549106015
"20130831.tif",12.4824896751366
