"date","pm25"
"20010701.tif",7.87433276387858
"20010702.tif",17.4523537358627
"20010703.tif",16.3303811115584
"20010704.tif",11.497740134817
"20010705.tif",9.46793330714033
"20010706.tif",18.9509921614172
"20010707.tif",23.8541419588286
"20010708.tif",18.6544939332408
"20010709.tif",9.21555933459052
"20010710.tif",20.4101590875334
"20010711.tif",28.1942690017775
"20010712.tif",21.579853753151
"20010713.tif",23.0055551481952
"20010714.tif",20.705482294994
"20010715.tif",19.4969779423305
"20010716.tif",26.9593158590383
"20010717.tif",35.630854771055
"20010718.tif",40.3278546826593
"20010719.tif",29.4333320861967
"20010720.tif",19.0084724520228
"20010721.tif",12.1021842674669
"20010722.tif",12.1436764994278
"20010723.tif",8.70529257252886
"20010724.tif",8.05690157002416
"20010725.tif",8.05012446436389
"20010726.tif",9.89512456226819
"20010727.tif",8.27238561836957
"20010728.tif",8.49466104930258
"20010729.tif",13.9344430134214
"20010730.tif",9.72475075369398
"20010731.tif",12.4973048318196
