"date","pm25"
"20141201.tif",8.17572383927594
"20141202.tif",10.6673524086111
"20141203.tif",12.5576445574831
"20141204.tif",8.54518293042488
"20141205.tif",12.6283909792971
"20141206.tif",13.3858153808293
"20141207.tif",4.12016583898385
"20141208.tif",5.95532946281245
"20141209.tif",5.23853149555
"20141210.tif",4.84078096521312
"20141211.tif",8.55047259072365
"20141212.tif",8.71928472237047
"20141213.tif",10.0776863380019
"20141214.tif",13.2445693650269
"20141215.tif",16.9623218545773
"20141216.tif",18.8692168625705
"20141217.tif",5.49801218803293
"20141218.tif",8.35362077581471
"20141219.tif",9.13838054628795
"20141220.tif",14.2575114207902
"20141221.tif",18.3216586559277
"20141222.tif",9.99112634236002
"20141223.tif",7.18461264060636
"20141224.tif",3.19844313560448
"20141225.tif",4.20121292057883
"20141226.tif",9.37917036141081
"20141227.tif",11.7196303494458
"20141228.tif",7.76733327499164
"20141229.tif",5.84433691372425
"20141230.tif",7.9576824545273
"20141231.tif",14.4954829756262
