"date","pm25"
"20161101.tif",13.3541369696556
"20161102.tif",14.8752656288335
"20161103.tif",12.6106763896097
"20161104.tif",5.67933645624245
"20161105.tif",7.96946317456626
"20161106.tif",13.495628676391
"20161107.tif",9.43010334663203
"20161108.tif",10.3079510439793
"20161109.tif",12.2185938510989
"20161110.tif",13.8675288120514
"20161111.tif",17.6270854038558
"20161112.tif",3.15269309605284
"20161113.tif",17.797977095167
"20161114.tif",19.6804737739375
"20161115.tif",117.854538339699
"20161116.tif",103.154665904679
"20161117.tif",37.8431096382329
"20161118.tif",24.3981329255503
"20161119.tif",11.6626312885378
"20161120.tif",4.14029890445653
"20161121.tif",9.37566655022757
"20161122.tif",12.6077329936286
"20161123.tif",14.7051125371397
"20161124.tif",11.5959430281165
"20161125.tif",11.5041015089439
"20161126.tif",7.16259926997969
"20161127.tif",10.9743791213764
"20161128.tif",8.85887362804319
"20161129.tif",4.54742884635925
"20161130.tif",5.84548381866493
