"date","pm25"
"20161001.tif",8.38895301865827
"20161002.tif",9.13200445128192
"20161003.tif",8.70769043861352
"20161004.tif",8.11641471609106
"20161005.tif",5.77734469897641
"20161006.tif",4.8050416373267
"20161007.tif",1.95382814659861
"20161008.tif",2.01129724342248
"20161009.tif",3.17087048027903
"20161010.tif",4.92936153012543
"20161011.tif",6.11342299747937
"20161012.tif",6.30009959131626
"20161013.tif",8.18650098622139
"20161014.tif",7.58453312530893
"20161015.tif",11.0107475900885
"20161016.tif",10.9431193450402
"20161017.tif",9.46028752162539
"20161018.tif",7.01215290905807
"20161019.tif",7.38427212437973
"20161020.tif",8.67199606965915
"20161021.tif",5.71705987300779
"20161022.tif",2.79146318776267
"20161023.tif",4.45069809382772
"20161024.tif",7.62553429016339
"20161025.tif",6.22158202749168
"20161026.tif",8.9530592387533
"20161027.tif",8.28227358381149
"20161028.tif",8.99146433534293
"20161029.tif",12.1351682822693
"20161030.tif",15.2712893556491
"20161031.tif",12.4103204417111
