"date","pm25"
"20030401.tif",11.798222255237
"20030402.tif",13.3529772124267
"20030403.tif",11.8984111306703
"20030404.tif",14.4691230041053
"20030405.tif",9.21606482895724
"20030406.tif",9.05282871828878
"20030407.tif",7.16662788860904
"20030408.tif",9.86907386779785
"20030409.tif",5.0640306002988
"20030410.tif",2.27205460353438
"20030411.tif",4.9847468601659
"20030412.tif",10.9007448280973
"20030413.tif",18.5820290513814
"20030414.tif",17.9994160694442
"20030415.tif",19.4116862254777
"20030416.tif",17.2309777865856
"20030417.tif",13.6941400631308
"20030418.tif",3.91641024768059
"20030419.tif",9.54979275952419
"20030420.tif",15.6429055829354
"20030421.tif",17.5311434139759
"20030422.tif",9.93787696443755
"20030423.tif",10.7675339600136
"20030424.tif",13.6518462279747
"20030425.tif",14.1401763408642
"20030426.tif",10.3169223005548
"20030427.tif",16.3792407313004
"20030428.tif",16.9901959367574
"20030429.tif",24.4630443028041
"20030430.tif",25.3533184728012
