"date","pm25"
"20080801.tif",6.95374743715465
"20080802.tif",8.10825355790502
"20080803.tif",10.4535094816908
"20080804.tif",12.5982583272371
"20080805.tif",11.2090062340386
"20080806.tif",8.62398360616012
"20080807.tif",6.43689524355552
"20080808.tif",7.86193852458926
"20080809.tif",8.51882569566905
"20080810.tif",4.82343255015586
"20080811.tif",7.12498779434094
"20080812.tif",10.3615436759784
"20080813.tif",8.50777251085789
"20080814.tif",9.41502914154272
"20080815.tif",7.71345197554115
"20080816.tif",9.1810561530024
"20080817.tif",11.1349263362747
"20080818.tif",13.3003387588391
"20080819.tif",12.962027680102
"20080820.tif",16.1404620177454
"20080821.tif",17.9812127943519
"20080822.tif",10.3583710210786
"20080823.tif",7.11840954101343
"20080824.tif",5.96956176551983
"20080825.tif",6.11553788699692
"20080826.tif",8.16192431758634
"20080827.tif",14.0969317319582
"20080828.tif",7.08119119671609
"20080829.tif",8.32979713069449
"20080830.tif",10.7404629069267
"20080831.tif",9.80545804140379
