"date","pm25"
"20060201.tif",11.0168083657464
"20060202.tif",13.0315283974298
"20060203.tif",9.8052396980121
"20060204.tif",5.26221438963636
"20060205.tif",5.57947415756665
"20060206.tif",7.27894011847407
"20060207.tif",8.23249034058276
"20060208.tif",8.21108807076653
"20060209.tif",10.4857554332815
"20060210.tif",10.5742819120558
"20060211.tif",14.0048727611844
"20060212.tif",8.74578588815044
"20060213.tif",9.11903996776334
"20060214.tif",11.4901112618206
"20060215.tif",9.11040692363712
"20060216.tif",4.61345956479903
"20060217.tif",5.97831023511269
"20060218.tif",6.78534662123207
"20060219.tif",6.72205165821871
"20060220.tif",12.2527332992005
"20060221.tif",13.4637235394485
"20060222.tif",8.04642844371658
"20060223.tif",10.2043089009017
"20060224.tif",9.76403462114952
"20060225.tif",5.59310469524466
"20060226.tif",9.16410315808632
"20060227.tif",11.1128103407167
"20060228.tif",9.70954378388769
