"date","pm25"
"20000101.tif",9.81878450105516
"20000102.tif",7.42585805165682
"20000103.tif",5.30195638601728
"20000104.tif",7.55133870694277
"20000105.tif",12.5767489097101
"20000106.tif",12.6093535251755
"20000107.tif",12.8689117431641
"20000108.tif",15.6036552799691
"20000109.tif",21.0641052740083
"20000110.tif",18.091684066992
"20000111.tif",7.79574467981462
"20000112.tif",7.34686644986379
"20000113.tif",15.0991660124964
"20000114.tif",22.9572443378915
"20000115.tif",23.5035945974666
"20000116.tif",6.54726199623492
"20000117.tif",10.7046688958038
"20000118.tif",17.8378579187736
"20000119.tif",12.8191241600531
"20000120.tif",12.8338403770392
"20000121.tif",19.9389546483541
"20000122.tif",22.3140298582667
"20000123.tif",10.504241614033
"20000124.tif",15.4816915731636
"20000125.tif",4.75727385754208
"20000126.tif",11.3283425200757
"20000127.tif",17.7477323751655
"20000128.tif",37.8562208765702
"20000129.tif",44.0152064536115
"20000130.tif",32.9871536364658
"20000131.tif",19.5635618991989
