"date","pm25"
"20030201.tif",18.6003585719376
"20030202.tif",23.2272327066325
"20030203.tif",15.8272012120528
"20030204.tif",5.6848061650777
"20030205.tif",11.2574053153717
"20030206.tif",13.0217705115998
"20030207.tif",10.1229308491988
"20030208.tif",4.238970708504
"20030209.tif",9.12008707471889
"20030210.tif",9.28674708853523
"20030211.tif",4.18472049905242
"20030212.tif",5.64320009217845
"20030213.tif",11.6698886198963
"20030214.tif",8.3134120556948
"20030215.tif",6.81419908743111
"20030216.tif",9.4725557437046
"20030217.tif",8.21067743507221
"20030218.tif",16.7167263099616
"20030219.tif",12.73106026821
"20030220.tif",11.0932055548798
"20030221.tif",17.2417975158143
"20030222.tif",11.1159880795925
"20030223.tif",4.07961936134229
"20030224.tif",8.67475529197309
"20030225.tif",12.682772135563
"20030226.tif",16.8831331266774
"20030227.tif",25.9877759947194
"20030228.tif",29.7708627577308
