"date","pm25"
"20150101.tif",6.42775774688172
"20150102.tif",7.43932474945947
"20150103.tif",12.2157956130213
"20150104.tif",6.46459353741982
"20150105.tif",10.7002378161863
"20150106.tif",10.7895474330984
"20150107.tif",7.31252135132714
"20150108.tif",7.30956511188754
"20150109.tif",5.33691380692901
"20150110.tif",13.2356097406621
"20150111.tif",13.5139492570067
"20150112.tif",11.6031945454989
"20150113.tif",18.8849582329071
"20150114.tif",18.069394180243
"20150115.tif",11.3438423966332
"20150116.tif",11.7147617751746
"20150117.tif",12.4762586689681
"20150118.tif",6.81795291077319
"20150119.tif",12.5437385607109
"20150120.tif",18.1169696437369
"20150121.tif",9.0913329879157
"20150122.tif",9.76455588992551
"20150123.tif",9.28071939344886
"20150124.tif",10.0773088537532
"20150125.tif",7.64023405184849
"20150126.tif",8.28033290492545
"20150127.tif",7.87118348114782
"20150128.tif",21.7900644480753
"20150129.tif",7.33020640791749
"20150130.tif",6.99917654339358
"20150131.tif",11.5758404971884
