"date","pm25"
"20080201.tif",15.2855337883929
"20080202.tif",24.7618419592329
"20080203.tif",39.208674067216
"20080204.tif",22.874324386926
"20080205.tif",14.5548572677503
"20080206.tif",7.93244491206656
"20080207.tif",13.5464798906724
"20080208.tif",22.0160599166541
"20080209.tif",17.8639632437727
"20080210.tif",7.05061862108519
"20080211.tif",8.90780099004293
"20080212.tif",13.178239348981
"20080213.tif",17.3048747220485
"20080214.tif",16.5817767424549
"20080215.tif",9.65523395949988
"20080216.tif",16.8879837063577
"20080217.tif",13.7244997367584
"20080218.tif",5.66442014159059
"20080219.tif",7.69223788487825
"20080220.tif",9.24302133724844
"20080221.tif",14.9094142159112
"20080222.tif",25.6052417343469
"20080223.tif",37.055201029606
"20080224.tif",45.4884516215153
"20080225.tif",25.1263350479894
"20080226.tif",9.50813680415531
"20080227.tif",6.55996452304099
"20080228.tif",15.1767111167633
"20080229.tif",16.5839971569802
