"date","pm25"
"20120601.tif",9.30635009738181
"20120602.tif",10.065801695954
"20120603.tif",11.3376162961233
"20120604.tif",9.56658283412028
"20120605.tif",8.22567410777799
"20120606.tif",7.83147133683129
"20120607.tif",8.66727472895341
"20120608.tif",11.9208284556437
"20120609.tif",12.4600566273971
"20120610.tif",12.992301728228
"20120611.tif",3.80577718353958
"20120612.tif",3.51273010102965
"20120613.tif",6.78917017943567
"20120614.tif",10.3695312541166
"20120615.tif",10.5197752877105
"20120616.tif",14.4027543376676
"20120617.tif",5.81171248113509
"20120618.tif",7.77717903192095
"20120619.tif",10.3702966429347
"20120620.tif",7.11840399392217
"20120621.tif",4.56305134210655
"20120622.tif",8.51534271583283
"20120623.tif",8.73239302806717
"20120624.tif",9.41304956408713
"20120625.tif",4.75526561496927
"20120626.tif",7.75797069673058
"20120627.tif",15.3000024342708
"20120628.tif",9.77143862607668
"20120629.tif",9.45147175754574
"20120630.tif",11.7649930432546
