"date","pm25"
"20031201.tif",3.74644133684446
"20031202.tif",7.3332648414502
"20031203.tif",10.4175460115611
"20031204.tif",17.687047354609
"20031205.tif",24.610076876853
"20031206.tif",16.1352196425843
"20031207.tif",16.8084092860599
"20031208.tif",17.9695862488781
"20031209.tif",18.5082498179923
"20031210.tif",7.475628290245
"20031211.tif",9.51054348019387
"20031212.tif",13.7870328889476
"20031213.tif",14.1575003219165
"20031214.tif",19.0739990206931
"20031215.tif",16.7211601819923
"20031216.tif",10.138954697753
"20031217.tif",17.6068425487271
"20031218.tif",11.2827127717382
"20031219.tif",7.26433982094415
"20031220.tif",11.8042565009577
"20031221.tif",8.4443426166507
"20031222.tif",9.40291428051407
"20031223.tif",5.74918983308531
"20031224.tif",9.95161254800481
"20031225.tif",8.4797581357064
"20031226.tif",9.58325297540898
"20031227.tif",11.327935829437
"20031228.tif",8.19203687571793
"20031229.tif",6.01300655680595
"20031230.tif",6.97147823923783
"20031231.tif",8.60685716601584
