"date","pm25"
"20120401.tif",13.7767726500257
"20120402.tif",6.44346480403873
"20120403.tif",4.34850294641454
"20120404.tif",2.71559925559613
"20120405.tif",2.89105635924305
"20120406.tif",5.16492536942736
"20120407.tif",7.47297107916084
"20120408.tif",3.30705336615336
"20120409.tif",3.1154099574192
"20120410.tif",2.9100938306438
"20120411.tif",6.19061465229062
"20120412.tif",12.502632607659
"20120413.tif",9.82447009120914
"20120414.tif",6.81302859971849
"20120415.tif",5.6155058720129
"20120416.tif",3.98376618700919
"20120417.tif",6.26597891608588
"20120418.tif",4.52846228647575
"20120419.tif",2.57299176394511
"20120420.tif",4.66993924010572
"20120421.tif",6.8755367436855
"20120422.tif",7.02574395104278
"20120423.tif",8.87407260318454
"20120424.tif",8.54389252422525
"20120425.tif",8.93153282549742
"20120426.tif",3.90337064454881
"20120427.tif",5.03586261564022
"20120428.tif",5.16699852188714
"20120429.tif",10.8190332934153
"20120430.tif",10.144401649777
