"date","pm25"
"20080501.tif",18.0379648894715
"20080502.tif",9.82608801340885
"20080503.tif",5.06694784095819
"20080504.tif",7.60009173523608
"20080505.tif",10.2039190607963
"20080506.tif",9.64707787602925
"20080507.tif",9.51980835070713
"20080508.tif",7.83006630698554
"20080509.tif",9.22511692870435
"20080510.tif",10.7493613126467
"20080511.tif",5.51908926655063
"20080512.tif",5.07305440285223
"20080513.tif",9.44514698261837
"20080514.tif",7.3527649392327
"20080515.tif",9.18274349445919
"20080516.tif",8.66569048037632
"20080517.tif",8.03879059304436
"20080518.tif",3.03861209642973
"20080519.tif",6.96100654190393
"20080520.tif",6.38694598863451
"20080521.tif",4.49432858631765
"20080522.tif",6.29515050641067
"20080523.tif",6.60268934510595
"20080524.tif",5.74114240330758
"20080525.tif",14.2580031456707
"20080526.tif",7.5958802957329
"20080527.tif",3.36663410817976
"20080528.tif",5.90173683578162
"20080529.tif",9.8975704042174
"20080530.tif",9.13067732612006
"20080531.tif",7.84294112294698
