"date","pm25"
"20020901.tif",27.6025496832758
"20020902.tif",9.64568704152279
"20020903.tif",5.9307124014381
"20020904.tif",7.56971575373368
"20020905.tif",10.3317253538173
"20020906.tif",9.83613640627415
"20020907.tif",20.9824852154409
"20020908.tif",21.6389696958254
"20020909.tif",10.2451128925351
"20020910.tif",4.46048608100672
"20020911.tif",8.59277326597584
"20020912.tif",8.04147237324886
"20020913.tif",10.400700733816
"20020914.tif",7.3327229280266
"20020915.tif",4.68892873448434
"20020916.tif",6.41919560741178
"20020917.tif",10.6286656564946
"20020918.tif",19.6165176638596
"20020919.tif",10.2682174367013
"20020920.tif",5.96913081793476
"20020921.tif",3.38163933651053
"20020922.tif",5.29255095488733
"20020923.tif",5.84392047786027
"20020924.tif",5.73351751300071
"20020925.tif",6.55563360324009
"20020926.tif",5.41017746410782
"20020927.tif",13.1891180354057
"20020928.tif",21.4228882000601
"20020929.tif",26.8510461985636
"20020930.tif",14.0948650373829
