"date","pm25"
"20040301.tif",27.1596476602897
"20040302.tif",11.7730731895502
"20040303.tif",16.9400357857025
"20040304.tif",12.5100523104771
"20040305.tif",8.04482616108956
"20040306.tif",8.15230747264066
"20040307.tif",7.41691045966937
"20040308.tif",8.1726918014691
"20040309.tif",10.5101122959055
"20040310.tif",7.44756362421049
"20040311.tif",6.77798882834345
"20040312.tif",7.63844522983908
"20040313.tif",9.19209649065416
"20040314.tif",7.90059266673575
"20040315.tif",8.92324585537259
"20040316.tif",9.20394726965925
"20040317.tif",12.9224693174842
"20040318.tif",15.1482479040571
"20040319.tif",10.0423984596198
"20040320.tif",6.69457901467522
"20040321.tif",4.81038544332381
"20040322.tif",7.3595801874888
"20040323.tif",16.0862499415446
"20040324.tif",18.455276242263
"20040325.tif",25.5298226857357
"20040326.tif",12.3678031070627
"20040327.tif",12.4844252565782
"20040328.tif",3.25423565871424
"20040329.tif",6.44434614318738
"20040330.tif",6.66982977338832
"20040331.tif",6.7264934924009
