"date","pm25"
"20070201.tif",12.1828158742232
"20070202.tif",5.25371045860455
"20070203.tif",7.11481560219964
"20070204.tif",7.49109063388632
"20070205.tif",9.30462726757681
"20070206.tif",13.9592051334518
"20070207.tif",13.6439450078731
"20070208.tif",8.23846209478035
"20070209.tif",10.6141789456923
"20070210.tif",11.1252649842406
"20070211.tif",14.0369932874501
"20070212.tif",19.4910579379514
"20070213.tif",6.41892652717426
"20070214.tif",6.61347489734348
"20070215.tif",10.0332761325425
"20070216.tif",12.8815391252367
"20070217.tif",6.89930486679077
"20070218.tif",9.13985168676582
"20070219.tif",11.8019938709067
"20070220.tif",15.1407431252569
"20070221.tif",18.1221810141913
"20070222.tif",7.84622346754554
"20070223.tif",6.18687279790425
"20070224.tif",8.74789974157759
"20070225.tif",6.66911143364666
"20070226.tif",5.89024474466447
"20070227.tif",14.7240083680736
"20070228.tif",18.4046865641642
