"date","pm25"
"20040701.tif",18.3187585871854
"20040702.tif",20.510319057986
"20040703.tif",15.4629340206119
"20040704.tif",18.4492388251874
"20040705.tif",7.82221422950141
"20040706.tif",6.54937724243823
"20040707.tif",5.71318209257057
"20040708.tif",6.12758475241901
"20040709.tif",9.35018673560602
"20040710.tif",12.9892800694747
"20040711.tif",6.17403576871474
"20040712.tif",12.6169810946897
"20040713.tif",11.3342986312702
"20040714.tif",8.09767427718897
"20040715.tif",12.0850757900759
"20040716.tif",13.3969931911222
"20040717.tif",12.3267171022703
"20040718.tif",16.3050950276766
"20040719.tif",17.01259676158
"20040720.tif",14.7996030025345
"20040721.tif",20.4083329413435
"20040722.tif",14.1492948257666
"20040723.tif",6.98240002282232
"20040724.tif",8.82111358642578
"20040725.tif",9.05274218964062
"20040726.tif",12.682635314173
"20040727.tif",13.3421748867995
"20040728.tif",16.1148287066453
"20040729.tif",6.51476882344527
"20040730.tif",19.092733726227
"20040731.tif",12.3594860378787
