"date","pm25"
"20000501.tif",6.39869357870637
"20000502.tif",9.3815352728041
"20000503.tif",13.8394974358648
"20000504.tif",10.3089866020697
"20000505.tif",9.790111754438
"20000506.tif",11.2950369539878
"20000507.tif",15.5050878662
"20000508.tif",12.9671792435131
"20000509.tif",6.90551379773257
"20000510.tif",7.38705064924501
"20000511.tif",13.4792263662215
"20000512.tif",9.80552137498375
"20000513.tif",3.60766665369487
"20000514.tif",6.06720971375061
"20000515.tif",9.77782117034034
"20000516.tif",10.3970157499794
"20000517.tif",14.9022822345761
"20000518.tif",5.297116137237
"20000519.tif",8.13775460840129
"20000520.tif",15.436883651953
"20000521.tif",11.284867519955
"20000522.tif",9.38674341174338
"20000523.tif",6.47600132955922
"20000524.tif",6.29570825119242
"20000525.tif",8.1365988580443
"20000526.tif",9.30629668132864
"20000527.tif",3.32899205118632
"20000528.tif",4.405718755379
"20000529.tif",7.40459987242445
"20000530.tif",17.2480155478279
"20000531.tif",10.6416576097337
