"date","pm25"
"20031101.tif",14.0423117438666
"20031102.tif",12.1121997215765
"20031103.tif",10.7193978055776
"20031104.tif",10.3839411564011
"20031105.tif",6.39674217237843
"20031106.tif",10.6726596955773
"20031107.tif",11.4073316725038
"20031108.tif",6.48802499976947
"20031109.tif",13.392789065409
"20031110.tif",18.4464256368953
"20031111.tif",11.0184963830083
"20031112.tif",7.51055415242696
"20031113.tif",5.67440492300678
"20031114.tif",7.31124143120196
"20031115.tif",12.9210567337146
"20031116.tif",15.4178368204789
"20031117.tif",14.5021249304572
"20031118.tif",7.15140176677018
"20031119.tif",4.94047780002621
"20031120.tif",6.75320959091187
"20031121.tif",9.24414870721831
"20031122.tif",9.50095240503764
"20031123.tif",2.60541693083674
"20031124.tif",6.26133095103202
"20031125.tif",8.26811465599554
"20031126.tif",8.36167970492686
"20031127.tif",15.4393542173097
"20031128.tif",10.5104843661082
"20031129.tif",8.2401451481332
"20031130.tif",5.41337967605042
