"date","pm25"
"20050301.tif",5.90948007089629
"20050302.tif",12.4280832619976
"20050303.tif",13.1030686399062
"20050304.tif",18.3464113413859
"20050305.tif",17.557596213526
"20050306.tif",8.30169637254674
"20050307.tif",5.54464174517625
"20050308.tif",3.25856754076567
"20050309.tif",7.14282739419731
"20050310.tif",8.43913128393159
"20050311.tif",4.80407979848574
"20050312.tif",4.77320459592257
"20050313.tif",7.0248861553
"20050314.tif",7.6719056239231
"20050315.tif",11.4468613631434
"20050316.tif",12.0779688032411
"20050317.tif",12.2175527545188
"20050318.tif",12.1849246333829
"20050319.tif",11.3867361082448
"20050320.tif",7.85692177916602
"20050321.tif",13.7012873862287
"20050322.tif",10.6949878459354
"20050323.tif",8.00033325428585
"20050324.tif",13.2531998174654
"20050325.tif",12.7676331705327
"20050326.tif",13.9742084132682
"20050327.tif",13.0386837472161
"20050328.tif",10.3179511989621
"20050329.tif",9.48310572466404
"20050330.tif",8.42578998744059
"20050331.tif",6.16281777320148
