"date","pm25"
"20071001.tif",9.25202187874334
"20071002.tif",10.9953414930714
"20071003.tif",4.12287159446332
"20071004.tif",10.0950637309671
"20071005.tif",13.4870877711893
"20071006.tif",12.5991212652742
"20071007.tif",12.8748929483427
"20071008.tif",7.73162999942148
"20071009.tif",2.84444067117979
"20071010.tif",2.38600433901917
"20071011.tif",3.98308101146341
"20071012.tif",8.54085774730435
"20071013.tif",11.284226314627
"20071014.tif",13.3849694711699
"20071015.tif",8.390172454093
"20071016.tif",10.2808969037996
"20071017.tif",8.8110180312781
"20071018.tif",4.25343233561344
"20071019.tif",4.47265093103587
"20071020.tif",6.21636153296601
"20071021.tif",4.57511326734968
"20071022.tif",8.2736238335534
"20071023.tif",5.65079403952729
"20071024.tif",7.22135274873363
"20071025.tif",8.15032367569079
"20071026.tif",12.1318686025606
"20071027.tif",5.98603962136687
"20071028.tif",8.40428453212162
"20071029.tif",12.0818218121426
"20071030.tif",12.148299031978
"20071031.tif",9.79241674409496
