"date","pm25"
"20081201.tif",6.53344681966219
"20081202.tif",7.86146156050318
"20081203.tif",7.8109375006861
"20081204.tif",7.56739071976367
"20081205.tif",6.77397030206035
"20081206.tif",8.95451212615418
"20081207.tif",8.33284352666183
"20081208.tif",14.7459661017219
"20081209.tif",10.0872069571516
"20081210.tif",9.63075132164166
"20081211.tif",8.15366826983665
"20081212.tif",11.3513457071867
"20081213.tif",10.1837824128515
"20081214.tif",8.44084147240618
"20081215.tif",8.48508858166153
"20081216.tif",12.0966442780529
"20081217.tif",21.168121063452
"20081218.tif",29.9470775659136
"20081219.tif",17.085519872981
"20081220.tif",11.3667297431891
"20081221.tif",9.6273543989058
"20081222.tif",10.3768829235928
"20081223.tif",13.5233588115774
"20081224.tif",14.2062600979702
"20081225.tif",15.2018317147125
"20081226.tif",14.0724856287455
"20081227.tif",9.67656902615115
"20081228.tif",9.6682003281957
"20081229.tif",9.21593851665799
"20081230.tif",8.07169748210221
"20081231.tif",8.0135852141346
