"date","pm25"
"20131001.tif",3.60685665573148
"20131002.tif",4.06430163314874
"20131003.tif",4.16739079420515
"20131004.tif",3.681565590042
"20131005.tif",2.17404833114404
"20131006.tif",3.2732510918336
"20131007.tif",4.73539246929635
"20131008.tif",2.44802385096927
"20131009.tif",3.7514626859761
"20131010.tif",8.19780401188693
"20131011.tif",9.22777934726194
"20131012.tif",2.43124153116624
"20131013.tif",7.3552181446295
"20131014.tif",4.03940579016432
"20131015.tif",2.80240301091036
"20131016.tif",4.77650794022375
"20131017.tif",6.49293021675494
"20131018.tif",2.99066050447148
"20131019.tif",3.98280514830308
"20131020.tif",4.0334771056827
"20131021.tif",1.96012692142734
"20131022.tif",4.40716330867877
"20131023.tif",1.83346328203627
"20131024.tif",2.39740770412006
"20131025.tif",5.23001733786768
"20131026.tif",2.00294570313941
"20131027.tif",4.17840038529403
"20131028.tif",2.41563955442511
"20131029.tif",3.84323864017459
"20131030.tif",18.2342354067796
"20131031.tif",7.89060079451088
