"date","pm25"
"20110901.tif",19.5065550426785
"20110902.tif",8.18466692519702
"20110903.tif",5.53921428001184
"20110904.tif",3.16795970295831
"20110905.tif",7.28590138524556
"20110906.tif",4.50978341548563
"20110907.tif",7.28915345926079
"20110908.tif",10.1562583703789
"20110909.tif",10.8123966120987
"20110910.tif",16.172765628897
"20110911.tif",12.3134562746226
"20110912.tif",9.67938882155384
"20110913.tif",3.13019175237889
"20110914.tif",1.26013316310567
"20110915.tif",3.06887188232202
"20110916.tif",4.29755927075585
"20110917.tif",7.00207062590894
"20110918.tif",10.4225735492844
"20110919.tif",6.74150998986882
"20110920.tif",4.02527711202772
"20110921.tif",1.55713448936133
"20110922.tif",2.3058362950524
"20110923.tif",5.53290260609963
"20110924.tif",7.6447860594276
"20110925.tif",6.44090302556539
"20110926.tif",7.66393224112421
"20110927.tif",8.31832644579222
"20110928.tif",12.6651738804879
"20110929.tif",4.6743181266373
"20110930.tif",2.59109404533029
