"date","pm25"
"20090901.tif",8.41270046783008
"20090902.tif",10.839176493583
"20090903.tif",15.2330555195431
"20090904.tif",18.8838783373936
"20090905.tif",19.9912069581395
"20090906.tif",20.8012973318855
"20090907.tif",20.7117917863585
"20090908.tif",18.6986159729443
"20090909.tif",17.3721166926322
"20090910.tif",20.7459525787573
"20090911.tif",16.2656062832839
"20090912.tif",13.6810348428411
"20090913.tif",19.7360518887746
"20090914.tif",15.85926586947
"20090915.tif",14.4264254329874
"20090916.tif",9.61895640119374
"20090917.tif",11.5884743148474
"20090918.tif",13.3833055770654
"20090919.tif",14.8039818290326
"20090920.tif",12.2991484086291
"20090921.tif",12.3278128260331
"20090922.tif",6.85742495900435
"20090923.tif",8.62160552319863
"20090924.tif",10.1657550043339
"20090925.tif",8.16238873296504
"20090926.tif",7.80494645002077
"20090927.tif",6.08101820774216
"20090928.tif",2.28184175834381
"20090929.tif",3.68462558101407
"20090930.tif",4.42682143767103
