"Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
111.482788085938,-61.9677886962891,21.6690559387207,39.6769828796387,-11.831072807312,0,3.92059547493773e-07,8.78534319781465e-06,2.80883344361271e-10,0,0,285.752685546875,285.752685546875,0,0,6.51534938812256,328.025054931641,1466.43017578125,3.30830545181016e-07,4.40130975221109e-07,8.01438363851048e-06,0.0074601867236197,0,0.0203200746327639,1466.43701171875,1138.40454101562,3.44973659515381,3.92059547493773e-07,284.94677734375,0.00692004943266511,102219.4453125,125.068939208984,310.104370117188,"20000101.020.nc4"
92.0257339477539,-39.6018943786621,25.8809642791748,2.90706658363342,23.619140625,0,0,1.04929913504748e-05,0,0,0,293.348999023438,293.348999023438,0,0,6.48839807510376,327.418029785156,1465.65600585938,5.27113890314013e-08,6.94636810294469e-07,9.74564227362862e-06,0.00253714364953339,0,0.0390588343143463,1465.65856933594,1138.23791503906,7.46852350234985,0,293.418762207031,0.0122594488784671,101645.296875,103.248626708984,372.899749755859,"20000102.020.nc4"
97.0397033691406,-44.9195137023926,31.0890502929688,19.6514797210693,1.38821613788605,0,9.40961172091193e-07,1.26045215438353e-05,1.03012132157687e-09,0,0,292.3125,292.3125,0,0,6.44734525680542,326.606658935547,1464.66613769531,8.77920911079855e-07,6.00362852765102e-07,1.11262370410259e-05,0.00650565512478352,0,0.0351862795650959,1464.67236328125,1138.05920410156,6.38142347335815,9.4096128577803e-07,291.840515136719,0.0105323456227779,101433.515625,108.887641906738,361.426635742188,"20000103.020.nc4"
117.12459564209,-71.5322875976562,28.3963661193848,55.7043647766113,-38.4852104187012,0,0,1.15128168545198e-05,0,0,0,282.99658203125,282.99658203125,0,0,6.41463565826416,325.698455810547,1463.55798339844,2.8802000784367e-08,7.71912738173341e-08,1.14068243419752e-05,0.0014438055222854,0,0.0383355841040611,1463.55920410156,1137.85925292969,6.90096998214722,0,282.266448974609,0.0044428538531065,102687.109375,131.427856445312,285.516296386719,"20000104.020.nc4"
115.605903625488,-77.1413803100586,25.9201717376709,31.9373569488525,-19.3953323364258,0,0,1.05088884083671e-05,0,0,0,280.454223632812,280.454223632812,0,0,6.42724990844727,325.033447265625,1462.66271972656,2.68293454119828e-09,2.87789248432091e-07,1.02184167189989e-05,0.000549389631487429,0,0.0225598458200693,1462.66357421875,1137.62951660156,3.94482588768005,0,279.727325439453,0.00354409334249794,102936.484375,129.731887817383,268.184722900391,"20000105.020.nc4"
86.0471496582031,-40.0988006591797,24.2719650268555,15.2248077392578,6.4368724822998,0,2.80428284895606e-05,9.84064990916522e-06,1.31598676489375e-06,0,0,285.987670898438,285.987670898438,0,0,6.71356201171875,325.47314453125,1462.8564453125,2.17123738366354e-06,2.49933378881906e-07,7.41947997084935e-06,0.0339023619890213,0,0.0212748907506466,1462.89013671875,1137.38305664062,4.3402419090271,2.80428284895606e-05,285.952758789062,0.00732769398018718,102364.0859375,96.5758972167969,332.690399169922,"20000106.020.nc4"
72.9402694702148,-20.8656406402588,30.1721878051758,21.1323471069336,0.772763788700104,0,0.0001071242368198,1.22327946883161e-05,1.38344666993362e-05,0,0,288.071166992188,288.071166992188,0,0,7.34356355667114,330.991577148438,1468.2275390625,4.14840678786277e-06,1.88804364142925e-07,7.89558180258609e-06,0.0389502346515656,0,0.0323523581027985,1468.26635742188,1137.23583984375,6.05436134338379,0.0001071242368198,287.772033691406,0.00877393689006567,102730.3046875,81.8677215576172,362.147033691406,"20000107.020.nc4"
94.4199371337891,-27.248908996582,33.7296142578125,19.1117935180664,14.3222026824951,0,2.99984330922598e-05,1.36750895762816e-05,1.50054336245375e-06,0,0,290.713500976562,290.713500976562,0,0,6.97607803344727,334.033081054688,1471.46179199219,4.03734702558722e-06,5.5883532468215e-07,9.07890807866352e-06,0.0342227667570114,0,0.0218492206186056,1471.49621582031,1137.42895507812,4.05394077301025,2.99984458251856e-05,290.186798095703,0.0100571103394032,102192.6875,105.982162475586,370.266082763672,"20000108.020.nc4"
111.957382202148,-57.1152954101562,20.0379104614258,29.9952697753906,4.80518245697021,0,0,8.12402868177742e-06,0,0,0,290.350036621094,290.350036621094,0,0,6.68307065963745,333.78125,1471.60461425781,3.22361529470072e-07,6.84005328821513e-07,7.11766006133985e-06,0.0115342009812593,0,0.0206051133573055,1471.61608886719,1137.82336425781,3.98934650421143,0,289.904510498047,0.0106444926932454,101570,125.66463470459,338.562896728516,"20000109.020.nc4"
132.140090942383,-85.3529968261719,30.9983730316162,25.2701091766357,-9.46692276000977,0,1.89661041076761e-05,1.25677579490002e-05,7.2839623044274e-07,0,0,288.233734130859,288.233734130859,0,0,6.69908332824707,332.944885253906,1471.04187011719,1.29696456951933e-06,7.86958253229386e-07,1.04838336483226e-05,0.0183784030377865,0,0.0201421305537224,1471.06018066406,1138.09680175781,3.74166822433472,1.89661041076761e-05,287.811645507812,0.00771841919049621,101676.3515625,148.327697753906,298.899322509766,"20000110.020.nc4"
