"","Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
"528",222.366348266602,-86.0473709106445,58.965202331543,75.2577209472656,2.09883332252502,0,0,2.39064283960033e-05,0,1.13778241939144e-07,0,292.063537597656,292.063537597656,0,0,7.80317449569702,404.615966796875,1848.79125976562,-3.81343667754663e-09,2.40067402046407e-06,2.15095697058132e-05,0.00112058175727725,0,0.024051982909441,1848.79248046875,1444.17541503906,3.11492347717285,0,290.003570556641,0.0112233497202396,98054.0234375,248.334686279297,322.618011474609,"20010611.020.nc4"
"529",196.309616088867,-43.5539970397949,68.8912734985352,56.9584541320801,26.9019470214844,0,9.07503927010112e-05,2.79307878372492e-05,2.28921599045862e-05,1.11543144498683e-07,0,297.434600830078,297.434600830078,0,0,7.90023803710938,405.990112304688,1849.54943847656,5.95756682741921e-06,2.64493337454041e-06,1.93282830878161e-05,0.0784095302224159,0,0.0233199987560511,1849.62866210938,1443.56018066406,3.16908717155457,9.07503999769688e-05,295.703491210938,0.0167089458554983,96914.65625,219.249969482422,395.429626464844,"20010612.020.nc4"
"530",215.101898193359,-82.2287902832031,74.3723602294922,53.8820114135742,4.61850309371948,0,0,3.01529908028897e-05,0,1.11896511612031e-07,0,293.496154785156,293.496154785156,0,0,7.82987022399902,406.176910400391,1849.83532714844,2.70538805580145e-07,4.05455466534477e-06,2.58279014815344e-05,0.00480680959299207,0,0.0195613000541925,1849.84069824219,1443.65905761719,2.32016754150391,0,291.704742431641,0.0104978187009692,97470.4453125,240.16618347168,335.079772949219,"20010613.020.nc4"
"531",216.737976074219,-69.1438140869141,69.1459426879883,58.0784645080566,20.3623447418213,0,0,2.80340318568051e-05,0,1.10364823058262e-07,0,296.554565429688,296.554565429688,0,0,7.80212640762329,404.248046875,1847.47045898438,-4.89257634406215e-10,3.94675498682773e-06,2.40877707256004e-05,0.00201252033002675,0,0.0204542614519596,1847.47265625,1443.22265625,2.56517434120178,0,294.776428222656,0.0152523964643478,97176.265625,242.049179077148,365.648345947266,"20010614.020.nc4"
"532",214.833282470703,-52.5237159729004,75.9549026489258,84.750617980957,1.6178879737854,0,0.000147272236063145,3.079461021116e-05,3.85161038138904e-05,1.09244943757858e-07,0,295.508270263672,295.508270263672,0,0,7.96232843399048,406.734893798828,1849.63781738281,6.51775371807162e-06,2.14479155147274e-06,2.21320624405053e-05,0.0651299655437469,0,0.030342860147357,1849.70288085938,1442.90283203125,4.08499813079834,0.000147272236063145,293.443786621094,0.0146616632118821,97170.6796875,239.890411376953,375.261108398438,"20010615.020.nc4"
"533",236.668869018555,-86.9314727783203,73.6064834594727,66.6435470581055,9.48288249969482,0,0,2.98424765787786e-05,0,1.12640321958679e-07,0,294.144714355469,294.144714355469,0,0,7.85428047180176,407.831420898438,1851.69812011719,3.1143548540058e-07,3.99653208660311e-06,2.55345112236682e-05,0.00788317993283272,0,0.0200980324298143,1851.70617675781,1443.86682128906,2.64684963226318,0,292.379547119141,0.0120666958391666,98104.1953125,264.237640380859,333.960632324219,"20010616.020.nc4"
"534",227.902801513672,-81.1817626953125,63.2782669067383,71.9069671630859,11.5323333740234,0,0,2.56550865742611e-05,0,1.12381634664871e-07,0,294.721130371094,294.721130371094,0,0,7.81780910491943,405.437561035156,1849.23022460938,3.80811160383132e-09,4.19531988882227e-06,2.14559622691013e-05,0.00154553586617112,0,0.0193388760089874,1849.23181152344,1443.79260253906,1.97466742992401,0,292.429382324219,0.0130721665918827,97976.265625,254.512130737305,343.533569335938,"20010617.020.nc4"
"535",203.633087158203,-57.93408203125,68.9778137207031,83.0106582641602,-6.28082275390625,0,0,2.79658706858754e-05,0,1.09859520591726e-07,0,292.635986328125,292.635986328125,0,0,7.79471349716187,403.725372314453,1846.80139160156,4.68071137404991e-09,1.94549193111015e-06,2.60156939475564e-05,0.000903336855117232,0,0.0310558155179024,1846.80249023438,1443.07629394531,4.19316530227661,0,290.67431640625,0.0111397895962,97985.90625,227.41552734375,353.963684082031,"20010618.020.nc4"
"536",225.452774047852,-61.4807929992676,78.5257720947266,72.6116027832031,12.8333082199097,0,0.000362435559509322,3.18369093292858e-05,0.000105924322269857,1.11600783725407e-07,0,294.627624511719,294.627624511719,0,0,8.21448421478271,412.135406494141,1855.69836425781,7.07178196535097e-06,2.46702302320045e-06,2.22981107071973e-05,0.0787531957030296,0,0.0306866895407438,1855.77673339844,1443.56262207031,4.25768709182739,0.000362435646820813,292.760223388672,0.013478652574122,97746.6640625,251.702041625977,361.837677001953,"20010619.020.nc4"
"537",213.221252441406,-77.5203704833984,75.2733764648438,47.1441841125488,13.276819229126,0,7.38094458938576e-05,3.0518294806825e-05,2.17681899812305e-05,1.28193562431989e-07,0,294.270904541016,294.270904541016,0,0,8.04458427429199,418.168395996094,1865.92687988281,7.4830145422311e-06,3.98213296648464e-06,1.9053148207604e-05,0.089509516954422,0,0.0171287320554256,1866.01672363281,1447.75891113281,2.08896398544312,7.38094531698152e-05,292.695190429688,0.0126453656703234,97860.328125,238.086242675781,344.819976806641,"20010620.020.nc4"
"538",237.158477783203,-82.3115539550781,87.1974334716797,43.0948905944824,24.5453319549561,0,0,3.53527066181414e-05,0,1.38672973548637e-07,0,297.592163085938,297.592163085938,0,0,7.94329929351807,415.561920166016,1865.60461425781,3.81990105324803e-07,6.43194198346464e-06,2.85387668554904e-05,0.00936762616038322,0,0.0166442915797234,1865.61389160156,1450.04260253906,2.23003268241882,0,296.501251220703,0.0151938116177917,97615.34375,264.761871337891,359.798828125,"20010621.020.nc4"
"539",229.994140625,-83.3867492675781,67.0543441772461,75.0293045043945,4.5321364402771,0,3.81997779186349e-06,2.71860299108084e-05,9.04577888150015e-08,1.38580176667347e-07,0,296.095336914062,296.095336914062,0,0,7.90181636810303,412.799530029297,1862.82202148438,3.29830550072074e-06,4.51737878393033e-06,1.93703472177731e-05,0.0478834062814713,0,0.0210238471627235,1862.86962890625,1450.02221679688,2.14316344261169,3.81997779186349e-06,293.673858642578,0.0143682258203626,97753.234375,256.844146728516,349.329864501953,"20010622.020.nc4"
"540",237.326522827148,-84.4259490966797,88.415168762207,60.8209075927734,3.66499614715576,0,0,3.58464167220518e-05,0,1.35466052597621e-07,0,294.576324462891,294.576324462891,0,0,7.87821531295776,411.084381103516,1860.45532226562,2.20322817767737e-07,4.14703390561044e-06,3.14790595439263e-05,0.00695978524163365,0,0.0229092165827751,1860.46228027344,1449.37097167969,3.15342617034912,0,293.206420898438,0.0124417813494802,97582.78125,265.018707275391,339.742370605469,"20010623.020.nc4"
"541",213.014831542969,-64.2652893066406,74.1166381835938,57.4311943054199,17.1979084014893,0,0,3.0049319320824e-05,0,1.30215425997449e-07,0,297.234252929688,297.234252929688,0,0,7.85591316223145,409.291595458984,1857.521484375,-5.95684168658295e-09,3.43961073667742e-06,2.66156621364644e-05,0.00560054276138544,0,0.0280137062072754,1857.52673339844,1448.2294921875,4.24593687057495,0,296.056488037109,0.0169128719717264,97589.28125,237.923126220703,375.155334472656,"20010624.020.nc4"
"542",222.691436767578,-56.2786903381348,112.740982055664,26.9257259368896,26.7396621704102,0,0,4.57088899565861e-05,0,1.24705053394791e-07,0,300.519073486328,300.519073486328,0,0,7.83539390563965,407.570068359375,1854.52478027344,1.01822381637362e-08,5.30042780155782e-06,4.03982776333578e-05,0.00229796674102545,0,0.0326888710260391,1854.52758789062,1446.95520019531,5.29738187789917,0,300.061370849609,0.0194812044501305,97492.2421875,248.665802001953,402.800689697266,"20010625.020.nc4"
