"date","city_num","pm25"
"20131001.tif",1,7.90581502840501
"20131002.tif",1,7.18200428171675
"20131003.tif",1,5.95452717847602
"20131004.tif",1,5.55459479398506
"20131005.tif",1,4.11067902949429
"20131006.tif",1,5.16690560089525
"20131007.tif",1,7.29779385411462
"20131008.tif",1,7.59122741314792
"20131009.tif",1,6.88196307744167
"20131010.tif",1,5.85220197559327
"20131011.tif",1,7.1231058142906
"20131012.tif",1,10.9711118816405
"20131013.tif",1,7.71257934274599
"20131014.tif",1,7.95919264564218
"20131015.tif",1,7.26153926701509
"20131016.tif",1,7.17288147386654
"20131017.tif",1,8.7851147245067
"20131018.tif",1,8.3636641391488
"20131019.tif",1,9.70412190015926
"20131020.tif",1,9.16937378210615
"20131021.tif",1,8.8635265845661
"20131022.tif",1,7.9836949082308
"20131023.tif",1,9.08815374670103
"20131024.tif",1,10.2053720045459
"20131025.tif",1,10.0527113611384
"20131026.tif",1,11.0339227572892
"20131027.tif",1,7.48956071129141
"20131028.tif",1,6.17327537832334
"20131029.tif",1,7.14248757768971
"20131030.tif",1,5.75153051051058
"20131031.tif",1,9.20356641813766
