"date","city_num","pm25"
"20090601.tif",1,13.1128907254947
"20090602.tif",1,14.2849367305797
"20090603.tif",1,15.8276252849128
"20090604.tif",1,13.1183163940266
"20090605.tif",1,12.3911919542538
"20090606.tif",1,21.1706476724276
"20090607.tif",1,8.5909544011598
"20090608.tif",1,11.0074079780168
"20090609.tif",1,13.1997881756034
"20090610.tif",1,13.7847883060414
"20090611.tif",1,10.9746362214447
"20090612.tif",1,10.5330296895837
"20090613.tif",1,10.7728779290312
"20090614.tif",1,9.8300649581417
"20090615.tif",1,13.2731348160774
"20090616.tif",1,13.9259999900736
"20090617.tif",1,13.8075257783295
"20090618.tif",1,9.29026471414874
"20090619.tif",1,13.9951767562538
"20090620.tif",1,11.6949446585871
"20090621.tif",1,12.7529880462154
"20090622.tif",1,12.061275287341
"20090623.tif",1,13.1088845755464
"20090624.tif",1,15.2280371676209
"20090625.tif",1,18.7537568000055
"20090626.tif",1,14.7986863351637
"20090627.tif",1,8.06728072320261
"20090628.tif",1,10.0955116415537
"20090629.tif",1,12.9454764807096
"20090630.tif",1,16.5123790002638
